date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-28,54.7,63.3,62.5,60.1,84.6,52.1,59.5,44.2,24.9,63.7,60.6,,24.9,44.2,54.7,62.5,63.7,84.6,60.1
03-29,56.3,63.3,63.0,60.7,84.5,52.1,59.9,44.2,24.8,63.7,60.7,,24.8,44.2,56.3,63.0,63.7,84.5,60.7
03-30,56.7,63.1,63.2,60.4,84.4,52.1,60.1,44.5,24.8,63.6,60.7,,24.8,44.5,56.7,63.1,63.6,84.4,60.4
03-31,57.1,62.8,65.1,61.0,84.2,52.3,60.2,44.6,25.0,63.6,60.7,,25.0,44.6,57.1,62.8,65.1,84.2,60.7
04-01,57.3,62.8,68.3,61.2,84.3,52.7,60.4,44.8,24.7,63.7,60.7,,24.7,44.8,57.3,62.8,68.3,84.3,60.7
04-02,57.0,63.3,70.8,61.2,84.4,54.4,60.8,44.9,24.6,63.8,60.7,,24.6,44.9,57.0,63.3,70.8,84.4,60.8
04-03,56.6,63.0,71.1,61.6,84.4,58.3,60.9,45.3,24.7,64.5,60.8,,24.7,45.3,58.3,63.0,71.1,84.4,60.9
04-04,57.0,63.3,70.9,62.5,84.3,58.5,61.1,45.5,25.2,64.9,60.8,,25.2,45.5,58.5,63.3,70.9,84.3,61.1
04-05,57.3,63.5,70.8,62.4,84.2,58.2,61.2,45.4,26.3,65.1,60.7,,26.3,45.4,58.2,63.5,70.8,84.2,61.2
04-06,57.2,63.0,70.7,62.7,84.3,58.7,64.2,45.5,29.1,65.0,60.7,,29.1,45.5,58.7,64.2,70.7,84.3,62.7
04-07,57.3,63.0,70.9,63.3,84.8,59.6,65.8,45.7,31.1,65.4,60.9,,31.1,45.7,59.6,65.4,70.9,84.8,63.0
04-08,57.7,63.4,70.8,66.0,85.1,79.7,66.4,46.0,33.0,65.9,60.7,,33.0,46.0,60.7,66.4,79.7,85.1,65.9
04-09,57.5,63.4,71.0,68.3,85.5,78.5,67.0,51.1,36.4,66.4,60.7,,36.4,51.1,60.7,68.3,78.5,85.5,66.4
04-10,56.9,64.4,70.9,69.4,85.5,78.1,68.2,51.8,37.9,66.5,60.7,,37.9,51.8,60.7,69.4,78.1,85.5,66.5
04-11,57.0,64.8,70.9,69.7,85.2,79.1,69.2,52.3,40.2,66.5,61.1,,40.2,52.3,61.1,69.7,79.1,85.2,66.5
04-12,57.0,64.8,71.7,69.8,85.0,82.2,70.1,52.8,43.5,66.4,62.3,,43.5,52.8,62.3,70.1,82.2,85.0,66.4
04-13,56.6,68.5,73.2,78.1,86.1,81.5,70.3,53.3,45.8,66.4,62.4,,45.8,53.3,62.4,73.2,81.5,86.1,68.5
04-14,56.8,68.2,76.0,81.7,87.5,80.4,70.4,53.2,47.1,66.5,62.3,,47.1,53.2,62.3,76.0,81.7,87.5,68.2
04-15,57.0,67.8,75.8,82.2,87.7,79.6,70.4,53.3,47.4,66.5,62.2,,47.4,53.3,62.2,75.8,82.2,87.7,67.8
04-16,56.9,68.3,75.0,80.9,87.8,79.6,71.1,53.5,47.4,66.8,62.5,,47.4,53.5,62.5,75.0,80.9,87.8,68.3
04-17,57.2,68.1,74.0,79.9,88.1,80.5,71.5,53.6,47.9,67.1,62.2,,47.9,53.6,62.2,74.0,80.5,88.1,68.1
04-18,57.2,68.4,73.6,80.3,88.9,80.2,71.6,53.8,47.8,67.8,62.3,,47.8,53.8,62.3,73.6,80.3,88.9,68.4
04-19,57.1,69.2,73.3,80.2,89.7,80.0,72.0,53.7,47.9,68.5,62.5,,47.9,53.7,62.5,73.3,80.2,89.7,69.2
04-20,56.9,69.5,74.1,80.5,87.9,79.4,72.5,53.9,48.2,68.9,62.7,,48.2,53.9,62.7,74.1,80.5,87.9,69.5
04-21,56.7,72.1,74.5,82.7,87.1,79.1,72.3,54.1,48.7,69.7,62.3,,48.7,54.1,62.3,74.5,82.7,87.1,72.1
04-22,57.2,75.3,77.0,84.1,86.6,81.1,72.7,54.5,49.1,71.4,62.0,,49.1,54.5,62.0,77.0,84.1,86.6,72.7
04-23,57.9,75.3,75.9,84.1,86.8,83.1,72.7,55.0,49.4,71.8,62.0,,49.4,55.0,62.0,75.9,84.1,86.8,72.7
04-24,58.1,75.3,75.9,81.9,87.7,84.4,73.4,55.2,49.8,72.1,62.0,,49.8,55.2,62.0,75.9,84.4,87.7,73.4
04-25,58.1,75.5,77.0,81.2,87.2,84.7,73.8,55.7,50.2,72.1,62.0,,50.2,55.7,62.0,77.0,84.7,87.2,73.8
04-26,58.3,75.7,75.7,80.9,86.6,84.7,74.1,56.4,51.0,72.5,62.1,,51.0,56.4,62.1,75.7,84.7,86.6,74.1
04-27,58.4,75.1,74.8,80.6,86.3,85.0,77.2,57.3,53.5,73.4,62.1,,53.5,57.3,62.1,77.2,85.0,86.3,74.8
04-28,59.4,74.8,74.3,80.2,86.1,84.8,81.1,61.9,55.1,75.9,62.3,,55.1,59.4,62.3,80.2,84.8,86.1,74.8
04-29,64.3,74.1,76.8,80.0,85.8,84.8,83.6,76.0,56.4,78.4,62.5,,56.4,62.5,74.1,80.0,84.8,85.8,76.8
04-30,74.4,73.9,78.0,80.0,85.6,84.4,83.1,82.5,61.9,79.4,62.6,,61.9,62.6,74.4,82.5,84.4,85.6,79.4
05-01,77.9,73.6,80.7,79.9,85.4,82.8,82.7,85.1,65.0,79.8,62.8,,62.8,65.0,77.9,82.7,85.1,85.4,79.9
05-02,76.4,74.3,81.4,80.2,85.7,82.3,82.1,86.4,77.6,79.7,65.8,,65.8,74.3,77.6,82.1,85.7,86.4,80.2
05-03,76.7,76.8,84.6,80.1,87.5,82.3,81.8,87.4,78.8,80.4,73.7,,73.7,76.7,78.8,82.3,87.4,87.5,80.4
05-04,77.6,78.2,84.4,80.6,88.7,81.9,81.3,87.4,78.6,80.3,80.1,,77.6,78.2,80.1,81.9,87.4,88.7,80.6
05-05,77.1,78.5,83.7,83.8,89.9,83.6,82.2,85.7,79.7,79.7,79.7,,77.1,78.5,79.7,83.7,85.7,89.9,82.2
05-06,77.8,78.4,84.1,85.0,90.0,84.8,83.8,85.7,80.6,79.8,79.5,,77.8,78.4,79.8,84.8,85.7,90.0,83.8
05-07,76.4,77.8,83.2,84.2,90.5,85.0,83.7,84.8,82.4,81.1,79.2,,76.4,77.8,81.1,84.2,85.0,90.5,83.2
05-08,76.4,76.6,81.5,82.7,91.5,85.2,84.1,83.1,86.3,81.3,78.9,,76.4,76.6,81.3,84.1,86.3,91.5,82.7
05-09,76.5,76.0,78.5,82.5,92.7,85.2,83.8,84.0,82.1,81.2,80.0,,76.0,76.5,80.0,83.8,85.2,92.7,82.1
05-10,77.0,75.2,77.4,86.3,92.9,85.4,83.1,84.9,80.4,80.3,81.9,,75.2,77.0,80.3,84.9,86.3,92.9,81.9
05-11,76.7,76.8,76.2,84.2,92.9,85.0,82.5,85.6,78.8,80.6,81.3,,76.2,76.7,78.8,84.2,85.6,92.9,81.3
05-12,78.5,76.6,80.0,84.9,93.1,84.6,83.4,90.0,79.2,80.8,82.8,,76.6,78.5,80.0,84.6,90.0,93.1,82.8
05-13,79.3,76.0,81.3,85.7,93.7,83.5,85.1,88.8,81.7,80.8,83.4,,76.0,79.3,81.3,85.1,88.8,93.7,83.4
05-14,80.6,75.8,81.3,86.1,93.4,83.1,86.2,85.0,81.7,79.9,83.3,,75.8,79.9,81.3,85.0,86.2,93.4,83.1
05-15,87.0,75.9,78.8,87.4,93.2,83.3,86.7,83.8,80.6,81.2,84.6,,75.9,78.8,81.2,86.7,87.4,93.2,83.8
05-16,84.9,77.8,77.7,86.3,91.2,82.7,86.8,82.2,79.1,81.9,85.8,,77.7,77.8,81.9,85.8,86.8,91.2,82.7
05-17,84.5,79.4,76.6,85.2,90.3,81.7,86.9,81.0,78.0,82.3,87.0,,76.6,78.0,81.0,85.2,87.0,90.3,82.3
05-18,83.6,79.6,77.1,84.1,88.4,80.7,85.6,80.0,77.3,82.6,88.2,,77.1,77.3,80.0,84.1,88.2,88.4,82.6
05-19,79.9,80.8,78.5,85.4,87.3,80.6,84.4,78.8,76.8,84.3,91.1,,76.8,78.5,79.9,84.4,87.3,91.1,80.8
05-20,78.4,83.0,80.3,86.2,86.9,80.5,83.6,77.7,76.2,82.9,91.0,,76.2,77.7,80.3,83.6,86.9,91.0,82.9
05-21,78.6,82.2,80.6,86.1,88.6,80.1,83.2,76.7,75.5,81.2,90.4,,75.5,76.7,80.1,83.2,88.6,90.4,81.2
05-22,80.2,80.2,81.1,84.8,89.6,79.6,82.7,76.2,74.7,81.4,88.8,,74.7,76.2,80.2,82.7,88.8,89.6,81.1
05-23,80.2,79.7,78.1,84.8,91.0,79.2,82.5,75.5,73.9,80.5,89.1,,73.9,75.5,79.2,82.5,89.1,91.0,80.2
05-24,78.0,80.3,78.3,84.9,92.4,78.5,82.2,74.7,73.1,79.6,91.8,,73.1,74.7,78.3,82.2,91.8,92.4,79.6
05-25,77.7,78.6,81.8,85.1,93.4,77.7,81.7,74.1,75.4,78.6,91.5,,74.1,75.4,77.7,81.8,91.5,93.4,78.6
05-26,77.6,77.8,81.7,85.0,93.1,76.8,82.5,74.0,75.2,78.1,91.0,,74.0,75.2,77.6,82.5,91.0,93.1,78.1
05-27,76.8,78.2,82.0,84.0,89.7,75.7,83.3,73.4,74.5,77.4,89.0,,73.4,74.5,76.8,83.3,89.0,89.7,78.2
05-28,77.0,77.9,82.8,84.4,87.8,75.1,83.6,73.2,73.3,76.5,89.3,,73.2,73.3,76.5,83.6,87.8,89.3,77.9
05-29,76.5,77.4,80.5,84.1,87.0,74.9,83.6,72.8,72.5,75.7,90.2,,72.5,72.8,75.7,83.6,87.0,90.2,77.4
05-30,77.7,76.6,79.1,83.2,86.1,74.6,83.8,71.9,71.6,75.4,91.0,,71.6,71.9,75.4,83.2,86.1,91.0,77.7
05-31,77.7,76.2,78.1,82.3,85.4,74.0,84.1,70.9,70.5,75.4,90.8,,70.5,70.9,75.4,82.3,85.4,90.8,77.7
06-01,77.1,75.7,77.5,81.4,84.5,73.4,84.8,69.8,69.9,76.8,91.0,,69.8,69.9,75.7,81.4,84.8,91.0,77.1
06-02,76.0,74.5,77.0,80.8,84.3,72.5,86.0,68.9,69.1,76.4,89.0,,68.9,69.1,74.5,80.8,86.0,89.0,76.4
06-03,75.2,72.8,76.2,80.0,83.9,71.9,86.0,68.3,68.9,75.2,89.6,,68.3,68.9,72.8,80.0,86.0,89.6,75.2
06-04,74.7,71.5,74.7,79.8,83.2,70.8,85.9,67.6,68.0,74.1,86.9,,67.6,68.0,71.5,79.8,85.9,86.9,74.7
06-05,73.6,70.6,73.5,79.1,82.4,70.1,86.4,66.8,67.3,72.8,84.5,,66.8,67.3,70.6,79.1,84.5,86.4,73.5
06-06,73.1,69.8,73.2,77.8,81.4,69.2,87.6,65.6,66.8,71.9,83.0,,65.6,66.8,69.8,77.8,83.0,87.6,73.1
06-07,72.1,68.7,75.7,76.6,80.2,68.4,89.8,65.2,66.2,71.3,81.7,,65.2,66.2,68.7,76.6,81.7,89.8,72.1
06-08,71.1,68.0,75.0,75.6,78.8,67.3,94.3,79.7,65.5,70.4,81.7,,65.5,67.3,70.4,78.8,81.7,94.3,75.0
06-09,70.1,66.6,74.3,74.9,77.7,66.2,94.1,81.0,64.7,69.8,81.1,,64.7,66.2,69.8,77.7,81.1,94.1,74.3
06-10,69.1,65.7,73.8,73.6,76.8,65.0,93.2,84.2,63.8,69.0,80.1,,63.8,65.0,69.0,76.8,84.2,93.2,73.6
06-11,68.3,64.1,76.1,73.0,76.1,63.6,93.0,81.6,63.3,68.3,79.1,,63.3,63.6,68.3,76.1,81.6,93.0,73.0
06-12,67.3,63.1,78.3,72.5,75.0,62.1,94.1,79.1,62.5,67.5,77.2,,62.1,62.5,67.3,77.2,79.1,94.1,72.5
06-13,66.4,61.6,77.0,71.6,73.9,60.9,94.2,76.8,61.9,66.2,76.0,,60.9,61.6,66.2,76.0,77.0,94.2,71.6
06-14,65.8,59.8,75.8,71.0,73.0,58.8,94.7,75.0,61.2,64.9,74.4,,58.8,59.8,64.9,74.4,75.8,94.7,71.0
06-15,65.1,58.8,74.6,70.4,72.5,57.1,94.6,73.5,60.6,64.2,82.4,,57.1,58.8,64.2,73.5,82.4,94.6,70.4
06-16,64.4,57.0,73.6,69.8,71.5,55.5,94.6,72.3,59.7,63.4,87.3,,55.5,57.0,63.4,72.3,87.3,94.6,69.8
06-17,63.4,55.8,72.8,69.0,70.0,53.5,94.3,70.9,59.1,62.3,84.3,,53.5,55.8,62.3,70.9,84.3,94.3,69.0
06-18,63.0,54.0,72.1,68.1,68.1,51.9,94.1,69.4,57.9,61.2,82.1,,51.9,54.0,61.2,69.4,82.1,94.1,68.1
06-19,62.1,53.5,71.1,67.1,66.5,50.3,93.9,68.4,57.2,59.9,80.1,,50.3,53.5,59.9,68.4,80.1,93.9,66.5
06-20,61.3,52.7,70.1,65.9,64.6,48.9,93.7,66.8,56.4,58.8,78.3,,48.9,52.7,58.8,66.8,78.3,93.7,64.6
06-21,59.6,52.5,68.5,64.3,62.8,47.6,93.7,65.3,54.7,57.7,76.6,,47.6,52.5,57.7,65.3,76.6,93.7,62.8
06-22,59.2,51.4,66.9,62.5,60.8,46.3,92.9,63.6,53.7,56.7,74.9,,46.3,51.4,56.7,63.6,74.9,92.9,60.8
06-23,58.2,50.6,64.9,60.8,58.6,45.1,92.7,61.9,52.2,55.6,73.4,,45.1,50.6,55.6,61.9,73.4,92.7,58.6
06-24,57.5,49.6,62.9,59.1,56.6,43.9,92.5,60.1,51.0,54.6,71.5,,43.9,49.6,54.6,60.1,71.5,92.5,57.5
06-25,55.8,48.8,60.8,57.9,54.7,42.8,92.0,58.0,49.9,53.5,70.1,,42.8,48.8,53.5,58.0,70.1,92.0,55.8
06-26,55.7,47.9,58.5,56.6,53.2,41.7,91.5,56.3,49.7,52.3,68.5,,41.7,47.9,52.3,56.6,68.5,91.5,55.7
06-27,55.1,46.4,56.9,55.6,51.2,40.3,90.0,54.4,49.4,51.4,67.1,,40.3,46.4,51.2,55.6,67.1,90.0,54.4
06-28,53.9,45.6,54.6,54.9,50.0,39.5,87.1,52.1,48.6,50.4,65.7,,39.5,45.6,50.0,54.6,65.7,87.1,52.1
06-29,53.3,45.0,52.8,53.9,49.0,38.8,82.9,50.2,48.8,49.5,64.3,,38.8,45.0,49.0,53.3,64.3,82.9,50.2
06-30,52.3,44.7,51.2,53.7,47.5,38.0,79.9,48.7,47.8,48.3,63.1,,38.0,44.7,47.8,52.3,63.1,79.9,48.7
07-01,51.3,43.6,49.4,53.1,46.7,37.3,79.4,47.7,47.3,47.8,62.0,,37.3,43.6,47.3,51.3,62.0,79.4,47.8
07-02,50.3,42.7,48.4,56.8,45.5,36.6,77.6,45.9,47.8,47.3,60.9,,36.6,42.7,45.9,50.3,60.9,77.6,47.8
07-03,49.4,41.6,46.9,55.4,44.0,36.2,75.8,44.8,47.6,46.2,59.9,,36.2,41.6,44.8,49.4,59.9,75.8,46.9
07-04,48.4,40.1,45.4,54.0,43.2,35.8,74.5,44.0,47.3,45.4,58.5,,35.8,40.1,44.0,48.4,58.5,74.5,45.4
07-05,48.0,39.5,44.0,53.4,42.5,35.2,73.0,42.9,46.8,44.2,56.8,,35.2,39.5,42.9,48.0,56.8,73.0,44.2
07-06,49.9,38.5,43.5,53.1,42.1,34.6,72.0,41.7,45.6,43.4,55.4,,34.6,38.5,42.1,49.9,55.4,72.0,43.5
07-07,47.5,37.9,42.8,51.8,40.9,34.8,71.1,40.6,45.1,42.3,53.7,,34.8,37.9,40.9,47.5,53.7,71.1,42.8
07-08,47.4,36.9,42.2,50.7,40.6,35.4,70.1,39.6,44.2,41.5,52.0,,35.4,36.9,40.6,47.4,52.0,70.1,42.2
07-09,47.4,36.1,41.3,50.1,40.4,34.3,69.3,38.7,42.8,41.1,50.8,,34.3,36.1,40.4,47.4,50.8,69.3,41.3
07-10,47.6,35.2,41.4,49.2,40.3,33.9,68.5,37.6,41.8,40.5,48.5,,33.9,35.2,40.3,47.6,49.2,68.5,41.4
07-11,47.4,36.4,40.4,48.3,39.4,33.8,67.7,36.8,40.9,39.2,47.0,,33.8,36.4,39.2,47.0,48.3,67.7,40.4
07-12,46.7,36.1,40.1,47.2,39.6,33.3,66.7,36.3,39.9,39.0,45.2,,33.3,36.1,39.0,45.2,47.2,66.7,39.9
07-13,46.3,36.2,39.8,46.5,38.9,33.8,65.8,35.9,39.3,38.1,43.8,,33.8,35.9,38.1,43.8,46.5,65.8,39.3
07-14,46.5,36.1,39.6,45.4,38.5,33.4,64.7,34.8,38.1,37.6,42.1,,33.4,34.8,37.6,42.1,46.5,64.7,38.5
07-15,46.0,35.3,38.5,44.8,38.4,35.6,64.1,34.9,38.1,37.3,40.6,,34.9,35.3,37.3,40.6,46.0,64.1,38.4
07-16,45.5,34.8,38.5,44.6,38.7,35.7,62.9,34.3,37.0,36.5,38.9,,34.3,34.8,36.5,38.9,45.5,62.9,38.5
07-17,50.3,33.8,38.7,43.6,38.6,36.3,61.5,33.5,36.9,36.5,38.1,,33.5,33.8,36.5,38.7,50.3,61.5,38.1
07-18,50.0,33.9,38.0,43.3,38.6,36.3,60.2,33.3,36.9,36.3,36.9,,33.3,33.9,36.3,38.6,50.0,60.2,36.9
07-19,49.7,32.9,36.9,42.4,38.7,36.6,58.1,33.2,35.7,35.8,44.8,,32.9,33.2,35.8,42.4,49.7,58.1,36.9
07-20,50.1,32.8,37.2,41.8,41.1,36.8,56.2,33.1,35.1,35.7,41.8,,32.8,33.1,35.7,41.8,50.1,56.2,37.2
07-21,49.9,31.8,36.5,41.9,39.4,36.3,54.2,32.6,35.1,35.4,39.1,,31.8,32.6,35.4,39.4,49.9,54.2,36.5
07-22,50.0,32.2,36.7,41.9,39.3,36.8,52.4,32.0,34.1,35.1,37.4,,32.0,32.2,35.1,39.3,50.0,52.4,36.8
07-23,49.9,31.4,37.2,41.6,38.6,36.4,50.2,31.7,34.5,34.8,36.1,,31.4,31.7,34.8,38.6,49.9,50.2,36.4
07-24,49.3,31.2,36.6,41.4,38.7,36.2,48.5,30.9,35.1,34.5,35.0,,30.9,31.2,35.0,38.7,48.5,49.3,36.2
07-25,48.6,31.0,36.6,40.6,38.1,36.1,47.2,31.9,34.2,34.3,33.7,,31.0,31.9,34.2,38.1,47.2,48.6,36.1
07-26,47.9,30.8,36.2,40.9,41.0,36.1,46.1,31.4,33.8,34.1,32.8,,30.8,31.4,33.8,40.9,46.1,47.9,36.1
07-27,47.4,30.5,35.6,40.8,40.7,35.9,45.2,31.0,33.4,34.1,32.2,,30.5,31.0,33.4,40.7,45.2,47.4,35.6
07-28,46.3,30.5,35.6,39.8,40.6,35.5,44.6,31.5,33.1,33.9,31.9,,30.5,31.5,33.1,39.8,44.6,46.3,35.5
07-29,46.0,29.9,35.2,39.9,39.9,35.2,43.7,31.3,33.4,33.9,31.9,,29.9,31.3,33.4,39.9,43.7,46.0,35.2
07-30,45.3,35.9,35.2,39.4,39.7,34.7,42.5,31.4,37.6,33.6,31.3,,31.3,31.4,34.7,39.4,42.5,45.3,35.9
07-31,44.3,36.3,34.8,39.1,39.6,34.1,41.4,31.6,37.5,33.1,31.0,,31.0,31.6,34.1,39.1,41.4,44.3,36.3
08-01,43.8,35.5,34.6,38.9,39.1,34.0,42.3,31.2,37.6,32.8,30.0,,30.0,31.2,34.0,38.9,42.3,43.8,35.5
08-02,45.4,35.8,34.3,38.8,39.0,33.2,41.4,31.4,43.2,32.9,29.5,,29.5,31.4,33.2,39.0,43.2,45.4,35.8
08-03,44.6,35.1,34.5,38.2,39.0,32.7,40.6,31.3,49.6,32.7,41.5,,31.3,32.7,34.5,40.6,44.6,49.6,38.2
08-04,43.6,34.3,38.4,38.0,38.6,32.8,40.1,30.9,50.0,33.4,39.4,,30.9,32.8,34.3,39.4,43.6,50.0,38.4
08-05,43.0,34.0,38.5,38.1,38.5,32.6,40.0,31.0,48.9,33.0,38.3,,31.0,32.6,34.0,38.5,43.0,48.9,38.3
08-06,41.9,33.8,36.3,42.2,38.3,32.1,39.6,30.4,47.7,37.8,37.2,,30.4,32.1,36.3,39.6,42.2,47.7,37.8
08-07,41.2,28.2,35.9,41.5,37.8,31.8,38.9,30.9,46.7,37.0,36.1,,28.2,30.9,35.9,38.9,41.5,46.7,37.0
08-08,40.3,27.9,35.6,40.4,43.0,31.8,39.3,30.5,45.7,35.7,35.1,,27.9,30.5,35.1,40.3,43.0,45.7,35.7
08-09,39.3,27.2,35.6,40.0,46.1,31.7,38.9,30.5,44.3,36.0,33.9,,27.2,30.5,33.9,39.3,44.3,46.1,36.0
08-10,38.6,26.7,34.9,39.5,44.4,31.7,42.5,30.2,42.7,35.3,33.0,,26.7,30.2,33.0,39.5,42.7,44.4,35.3
08-11,38.0,26.4,35.3,38.9,43.8,31.2,41.3,29.9,41.9,35.5,32.3,,26.4,29.9,32.3,38.9,41.9,43.8,35.5
08-12,37.7,26.3,34.9,38.2,42.4,31.2,40.6,29.4,40.5,35.2,31.5,,26.3,29.4,31.5,38.2,40.6,42.4,35.2
08-13,37.8,26.0,37.9,38.1,41.4,30.6,40.1,29.8,39.6,34.9,31.2,,26.0,29.8,31.2,38.1,40.1,41.4,37.8
08-14,37.5,25.0,37.2,37.6,40.4,30.6,38.8,29.8,39.3,35.2,30.4,,25.0,29.8,30.6,37.6,39.3,40.4,37.2
08-15,36.9,25.0,36.7,37.0,39.6,30.5,38.2,29.7,38.1,35.0,30.2,,25.0,29.7,30.5,37.0,38.2,39.6,36.7
08-16,36.5,26.1,36.5,36.3,38.8,30.3,37.5,30.0,37.6,35.7,29.8,,26.1,29.8,30.3,36.5,37.6,38.8,36.3
08-17,36.3,25.8,35.5,36.1,38.6,30.3,37.1,29.6,36.6,35.1,34.0,,25.8,29.6,34.0,36.3,37.1,38.6,35.5
08-18,43.3,25.4,35.3,36.1,37.9,30.5,36.6,29.9,36.7,35.8,49.6,,25.4,29.9,35.3,36.7,43.3,49.6,36.1
08-19,42.0,25.8,34.8,36.1,37.2,30.4,36.2,29.7,42.0,35.1,48.0,,25.8,29.7,34.8,37.2,42.0,48.0,36.1
08-20,40.9,25.0,33.8,36.0,37.2,30.1,35.5,30.1,40.3,34.7,47.9,,25.0,30.1,33.8,37.2,40.9,47.9,35.5
08-21,40.7,25.0,33.6,35.6,36.5,30.5,34.8,29.7,39.7,34.0,47.0,,25.0,29.7,33.6,36.5,40.7,47.0,34.8
08-22,40.3,25.1,33.3,35.7,35.9,40.2,34.6,29.4,39.5,34.2,49.1,,25.1,29.4,34.2,39.5,40.3,49.1,35.7
08-23,39.7,30.6,33.1,35.5,36.0,40.9,34.1,29.8,39.3,34.5,55.7,,29.8,30.6,34.1,39.3,40.9,55.7,35.5
08-24,41.2,30.6,32.9,34.9,36.0,46.6,34.1,29.1,39.5,34.3,57.6,,29.1,30.6,34.1,39.5,46.6,57.6,34.9
08-25,55.3,30.5,32.3,35.1,35.6,54.1,33.9,29.6,38.7,33.4,56.1,,29.6,30.5,33.4,38.7,55.3,56.1,35.1
08-26,52.2,30.5,32.0,34.5,35.3,52.8,33.6,29.5,39.0,33.5,55.6,,29.5,30.5,33.5,39.0,52.8,55.6,34.5
08-27,54.9,30.1,31.8,34.5,35.1,50.8,33.5,29.5,38.6,33.4,54.9,,29.5,30.1,33.4,38.6,54.9,54.9,34.5
08-28,65.8,30.1,32.0,34.0,35.0,48.8,33.2,29.1,37.9,33.0,54.2,,29.1,30.1,33.0,37.9,54.2,65.8,34.0
08-29,66.8,30.2,32.0,34.2,35.3,47.5,32.7,28.9,37.0,33.2,53.0,,28.9,30.2,32.7,37.0,53.0,66.8,34.2
08-30,65.7,30.4,30.8,33.5,34.8,46.0,32.6,28.7,37.1,33.5,52.1,,28.7,30.4,32.6,37.1,52.1,65.7,33.5
08-31,64.6,30.2,30.6,34.1,34.6,44.6,32.6,28.5,36.2,33.0,51.6,,28.5,30.2,32.6,36.2,51.6,64.6,34.1
09-01,63.7,30.2,30.5,34.1,33.8,43.1,32.6,28.4,35.6,33.1,50.6,,28.4,30.2,32.6,35.6,50.6,63.7,33.8
09-02,65.3,29.9,30.6,33.6,34.0,42.1,32.3,28.2,35.5,33.0,52.8,,28.2,29.9,32.3,35.5,52.8,65.3,33.6
09-03,74.0,30.0,30.7,33.3,33.6,41.2,31.9,28.2,35.9,32.7,52.8,,28.2,30.0,31.9,35.9,52.8,74.0,33.3
09-04,71.2,29.9,30.5,33.9,34.0,40.5,33.0,27.9,35.8,32.7,55.2,,27.9,29.9,32.7,35.8,55.2,71.2,33.9
09-05,76.2,29.5,30.3,32.7,33.7,39.4,32.0,28.3,35.3,32.6,62.7,,28.3,29.5,32.0,35.3,62.7,76.2,32.7
09-06,74.7,28.9,29.5,33.3,33.2,39.4,32.3,28.1,35.2,32.6,61.8,,28.1,28.9,32.3,35.2,61.8,74.7,33.2
09-07,72.4,28.3,29.5,33.0,33.0,39.3,32.4,27.8,35.4,32.3,61.3,,27.8,28.3,32.3,35.4,61.3,72.4,33.0
09-08,71.3,28.9,29.5,33.6,32.8,38.8,32.4,28.1,35.3,31.6,60.7,,28.1,28.9,31.6,35.3,60.7,71.3,32.8
09-09,73.5,27.9,29.3,33.2,32.2,38.0,31.1,26.4,35.5,31.6,60.1,,26.4,27.9,31.1,35.5,60.1,73.5,32.2
09-10,73.7,28.9,28.9,33.4,31.7,37.7,31.4,26.4,35.3,31.3,59.5,,26.4,28.9,31.3,35.3,59.5,73.7,31.7
09-11,78.2,28.2,28.9,33.4,31.7,37.2,31.0,26.5,34.7,30.8,58.9,,26.5,28.2,30.8,34.7,58.9,78.2,31.7
09-12,77.2,28.2,29.0,33.1,32.2,36.8,32.0,26.4,34.8,30.7,58.5,,26.4,28.2,30.7,34.8,58.5,77.2,32.2
09-13,75.9,28.4,29.5,32.9,33.3,36.4,32.2,26.5,35.5,30.3,58.8,,26.5,28.4,30.3,35.5,58.8,75.9,32.9
09-14,85.3,28.3,28.8,32.8,33.3,35.8,32.7,27.2,35.3,29.3,58.7,,27.2,28.3,29.3,35.3,58.7,85.3,32.8
09-15,80.7,28.0,28.7,32.7,33.6,35.2,32.7,27.4,35.3,29.7,58.0,,27.4,28.0,29.7,35.2,58.0,80.7,32.7
09-16,78.6,28.2,28.2,33.1,45.6,34.7,32.7,27.2,35.2,29.0,57.4,,27.2,28.2,29.0,35.2,57.4,78.6,33.1
09-17,76.7,28.1,28.1,32.9,49.1,34.8,32.8,27.5,34.9,42.8,57.2,,27.5,28.1,32.8,42.8,57.2,76.7,34.8
09-18,75.3,27.2,28.2,32.6,50.7,34.5,32.5,27.5,35.1,41.1,56.6,,27.2,27.5,32.5,41.1,56.6,75.3,34.5
09-19,73.7,27.1,28.0,33.2,51.1,33.8,32.8,27.3,34.4,39.8,56.2,,27.1,27.3,32.8,39.8,56.2,73.7,33.8
09-20,72.6,27.1,28.2,33.4,50.5,33.8,32.1,27.2,34.1,38.4,55.5,,27.1,27.2,32.1,38.4,55.5,72.6,33.8
09-21,71.6,27.2,27.8,33.4,50.5,33.4,31.6,27.3,34.0,37.4,55.1,,27.2,27.3,31.6,37.4,55.1,71.6,33.4
09-22,70.7,31.7,28.2,32.9,49.8,33.6,31.4,27.5,33.9,36.4,53.8,,27.5,28.2,31.7,36.4,53.8,70.7,33.6
09-23,69.9,30.3,28.0,43.1,48.9,33.4,31.7,27.3,33.6,35.8,53.1,,27.3,28.0,31.7,43.1,53.1,69.9,33.6
09-24,69.8,30.3,28.2,57.9,47.7,33.3,31.7,27.1,33.6,35.5,53.3,,27.1,28.2,31.7,47.7,57.9,69.8,33.6
