date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-17,27.1,62.1,68.4,71.7,71.9,14.2,51.8,25.9,16.4,66.8,68.7,,14.2,16.4,27.1,68.4,71.7,71.9,62.1
03-18,30.8,63.1,70.4,72.8,74.4,14.7,52.2,27.0,16.0,66.8,68.6,,14.7,16.0,30.8,68.6,72.8,74.4,63.1
03-19,32.6,63.0,71.7,74.0,76.5,14.6,52.3,27.7,16.5,66.8,69.0,,14.6,16.5,32.6,69.0,74.0,76.5,63.0
03-20,33.6,63.0,73.2,75.6,77.5,14.5,53.3,28.1,17.7,67.1,69.0,,14.5,17.7,33.6,69.0,75.6,77.5,63.0
03-21,33.7,64.1,74.3,78.4,78.0,15.0,53.9,28.5,18.8,67.0,68.8,,15.0,18.8,33.7,68.8,78.0,78.4,64.1
03-22,34.0,63.4,74.9,78.5,77.0,15.7,55.4,28.5,19.6,67.1,69.4,,15.7,19.6,34.0,69.4,77.0,78.5,63.4
03-23,34.1,63.7,74.9,77.7,76.9,16.6,56.8,29.8,19.7,67.3,69.6,,16.6,19.7,34.1,69.6,76.9,77.7,63.7
03-24,34.6,64.4,75.8,75.5,74.2,21.8,56.6,31.6,19.5,67.3,69.4,,19.5,21.8,34.6,69.4,75.5,75.8,64.4
03-25,34.9,66.4,74.0,74.1,75.2,22.6,56.9,33.5,19.5,67.8,69.4,,19.5,22.6,34.9,69.4,74.1,75.2,66.4
03-26,34.5,69.0,73.8,73.3,73.8,22.5,57.1,34.9,19.8,70.1,69.7,,19.8,22.5,34.9,70.1,73.8,73.8,69.0
03-27,34.7,67.5,75.4,72.5,73.2,22.3,57.5,36.0,20.0,78.1,70.0,,20.0,22.3,36.0,72.5,75.4,78.1,67.5
03-28,37.5,66.7,76.5,72.4,73.8,22.8,58.7,36.8,19.9,82.9,69.8,,19.9,22.8,37.5,72.4,76.5,82.9,66.7
03-29,41.8,67.2,77.1,71.8,72.0,23.1,60.4,37.5,20.2,83.0,69.8,,20.2,23.1,41.8,71.8,77.1,83.0,67.2
03-30,53.5,68.4,75.3,71.5,72.2,23.7,61.1,38.1,20.5,80.9,69.8,,20.5,23.7,53.5,71.5,75.3,80.9,68.4
03-31,54.6,68.3,74.3,70.9,73.6,30.4,60.5,38.6,21.2,80.3,70.3,,21.2,30.4,54.6,70.9,74.3,80.3,68.3
04-01,56.9,69.6,72.8,71.1,72.9,41.0,60.4,40.3,21.4,80.0,70.0,,21.4,40.3,56.9,71.1,72.9,80.0,69.6
04-02,56.7,69.9,72.3,71.4,74.5,48.3,60.5,44.3,22.0,81.1,70.0,,22.0,44.3,56.7,71.4,74.5,81.1,69.9
04-03,54.4,68.8,71.7,72.9,75.7,51.9,60.5,45.9,27.9,84.0,70.1,,27.9,45.9,54.4,71.7,75.7,84.0,68.8
04-04,55.7,67.8,70.2,77.4,73.9,52.3,61.2,45.6,38.5,84.1,70.4,,38.5,45.6,55.7,70.4,77.4,84.1,67.8
04-05,57.4,67.0,69.4,78.9,73.1,52.1,64.3,49.2,41.5,85.5,70.3,,41.5,49.2,57.4,70.3,78.9,85.5,67.0
04-06,57.2,66.5,68.2,80.9,74.8,52.8,65.3,52.1,43.4,86.8,70.7,,43.4,52.1,57.2,70.7,80.9,86.8,66.5
04-07,60.0,67.4,66.1,82.8,75.7,54.0,66.5,53.8,43.2,86.2,70.7,,43.2,53.8,60.0,70.7,82.8,86.2,66.5
04-08,65.8,71.7,64.7,83.6,74.0,64.7,68.2,59.3,45.4,87.2,70.3,,45.4,59.3,64.7,71.7,83.6,87.2,68.2
04-09,65.8,74.8,63.7,84.4,72.8,72.1,68.5,69.6,49.3,88.5,74.9,,49.3,63.7,68.5,74.8,84.4,88.5,72.1
04-10,64.9,74.5,62.2,82.7,72.3,71.3,68.3,70.0,51.9,87.7,77.5,,51.9,62.2,68.3,74.5,82.7,87.7,71.3
04-11,64.7,75.8,61.8,83.7,72.2,71.1,65.6,72.1,53.3,84.8,77.5,,53.3,61.8,65.6,75.8,83.7,84.8,72.1
04-12,65.4,74.6,61.4,82.8,71.7,71.9,64.2,74.6,53.8,83.7,78.6,,53.8,61.4,65.4,74.6,82.8,83.7,71.9
04-13,67.4,72.4,60.5,81.2,73.9,70.9,63.8,72.4,53.7,82.0,77.9,,53.7,60.5,67.4,73.9,81.2,82.0,72.4
04-14,66.8,70.2,59.7,83.1,74.0,68.4,63.3,70.1,53.0,81.0,76.7,,53.0,59.7,66.8,74.0,81.0,83.1,70.1
04-15,66.8,68.9,59.6,83.3,74.1,68.6,63.6,70.5,53.1,81.7,75.8,,53.1,59.6,66.8,74.1,81.7,83.3,68.9
04-16,66.2,69.2,58.8,80.2,73.7,69.7,65.0,72.6,55.8,83.1,74.8,,55.8,58.8,66.2,73.7,80.2,83.1,69.7
04-17,64.7,70.2,57.3,78.3,73.1,67.8,66.0,70.4,58.5,83.3,78.2,,57.3,58.5,66.0,73.1,78.3,83.3,70.2
04-18,64.8,71.7,57.2,78.2,73.5,65.8,69.1,74.1,58.9,84.7,78.5,,57.2,58.9,65.8,74.1,78.5,84.7,71.7
04-19,64.1,72.5,61.3,77.8,73.9,67.2,69.5,76.3,62.0,84.2,78.5,,61.3,62.0,67.2,76.3,78.5,84.2,72.5
04-20,63.6,73.0,62.9,76.2,72.7,65.8,69.4,74.4,62.0,83.1,76.1,,62.0,62.9,65.8,74.4,76.2,83.1,72.7
04-21,64.3,73.2,70.0,78.1,70.8,64.8,69.3,73.8,61.7,80.6,77.0,,61.7,64.3,69.3,73.8,78.1,80.6,70.8
04-22,65.2,74.0,68.4,81.1,69.2,67.4,69.7,73.3,62.0,79.0,77.2,,62.0,65.2,68.4,74.0,79.0,81.1,69.7
04-23,68.6,72.0,66.9,82.2,67.4,67.5,69.0,75.0,62.1,77.6,76.3,,62.1,66.9,67.5,75.0,77.6,82.2,69.0
04-24,68.3,68.8,65.9,81.2,66.0,66.6,69.5,73.5,62.4,77.9,78.2,,62.4,65.9,66.6,73.5,78.2,81.2,68.8
04-25,67.0,66.8,65.2,82.7,65.2,65.0,69.8,73.9,62.7,77.3,78.4,,62.7,65.0,65.2,73.9,78.4,82.7,67.0
04-26,68.5,65.4,65.3,81.0,64.9,63.2,69.7,73.6,63.4,81.4,78.1,,63.2,63.4,65.3,73.6,81.0,81.4,68.5
04-27,69.4,63.9,70.9,80.3,64.6,62.0,69.4,72.7,62.4,82.3,79.4,,62.0,62.4,64.6,72.7,80.3,82.3,69.4
04-28,69.5,63.7,73.2,81.1,64.2,61.1,69.5,74.5,62.3,81.3,80.4,,61.1,62.3,64.2,74.5,81.1,81.3,69.5
04-29,69.0,64.2,73.8,80.6,63.6,59.8,70.7,74.6,62.6,79.7,81.3,,59.8,62.6,64.2,74.6,80.6,81.3,70.7
04-30,68.9,64.5,72.2,80.4,63.1,59.2,71.9,74.0,63.4,78.5,82.4,,59.2,63.1,64.5,74.0,80.4,82.4,71.9
05-01,65.5,64.3,69.8,83.9,63.3,58.2,73.6,72.9,65.4,77.4,83.6,,58.2,63.3,65.4,73.6,83.6,83.9,69.8
05-02,63.7,70.6,67.6,83.3,63.0,57.3,74.6,70.1,65.2,76.4,85.7,,57.3,63.0,65.2,74.6,83.3,85.7,70.1
05-03,61.9,71.0,66.0,83.4,63.4,57.7,75.7,67.9,63.6,75.8,87.5,,57.7,61.9,63.6,75.7,83.4,87.5,67.9
05-04,60.8,68.9,64.6,83.6,62.5,57.4,75.8,66.1,62.6,75.1,88.3,,57.4,60.8,62.6,75.1,83.6,88.3,66.1
05-05,60.1,67.4,63.9,84.9,62.3,57.7,76.6,64.2,61.6,74.6,88.8,,57.7,60.1,62.3,74.6,84.9,88.8,64.2
05-06,59.2,65.5,69.1,87.5,61.6,57.4,76.5,63.5,60.6,74.2,88.4,,57.4,59.2,61.6,74.2,87.5,88.4,65.5
05-07,58.9,63.7,70.9,87.9,60.8,56.7,77.0,62.2,60.0,73.7,88.6,,56.7,58.9,60.8,73.7,87.9,88.6,63.7
05-08,63.7,63.2,69.0,85.7,60.5,56.1,77.3,61.2,59.0,73.2,88.8,,56.1,59.0,61.2,73.2,85.7,88.8,63.7
05-09,63.6,61.6,67.7,86.8,60.5,55.3,77.9,60.4,58.2,72.5,89.2,,55.3,58.2,60.5,72.5,86.8,89.2,63.6
05-10,71.3,61.3,68.8,89.9,60.3,54.4,77.5,60.1,57.3,72.0,90.1,,54.4,57.3,60.3,72.0,89.9,90.1,68.8
05-11,72.1,61.2,68.6,90.4,60.4,53.1,77.7,59.0,56.4,71.3,89.1,,53.1,56.4,60.4,72.1,89.1,90.4,68.6
05-12,69.8,61.8,67.0,91.3,60.1,51.8,77.6,58.9,56.0,70.8,90.1,,51.8,56.0,60.1,70.8,90.1,91.3,67.0
05-13,67.3,63.8,65.3,92.2,59.7,50.2,79.0,58.7,55.9,70.4,90.2,,50.2,55.9,59.7,70.4,90.2,92.2,65.3
05-14,65.8,66.5,63.4,93.6,59.2,48.6,83.0,57.5,55.2,69.7,91.4,,48.6,55.2,59.2,69.7,91.4,93.6,65.8
05-15,64.7,65.8,63.2,93.0,56.8,47.8,85.6,56.4,54.6,69.3,93.7,,47.8,54.6,56.8,69.3,93.0,93.7,64.7
05-16,63.2,64.9,64.4,91.6,55.5,46.2,88.5,56.2,54.2,68.4,93.1,,46.2,54.2,56.2,68.4,91.6,93.1,64.4
05-17,62.3,63.8,65.8,90.2,54.2,44.6,90.1,55.6,53.5,67.3,92.8,,44.6,53.5,55.6,67.3,90.2,92.8,63.8
05-18,60.6,62.6,67.6,89.2,53.9,43.4,89.7,54.6,52.6,66.4,90.4,,43.4,52.6,54.6,67.6,89.7,90.4,62.6
05-19,60.4,61.6,72.2,91.2,53.1,41.9,88.9,54.2,52.0,65.1,88.8,,41.9,52.0,54.2,72.2,88.9,91.2,61.6
05-20,59.4,60.4,72.7,90.1,58.7,41.3,87.7,52.5,51.5,63.7,87.7,,41.3,51.5,58.7,72.7,87.7,90.1,60.4
05-21,59.2,59.4,70.5,89.1,59.5,40.2,86.4,52.2,50.7,63.0,87.5,,40.2,50.7,59.2,70.5,87.5,89.1,59.5
05-22,58.6,58.0,68.5,88.3,59.2,39.0,85.6,51.0,54.2,62.3,87.4,,39.0,51.0,58.0,68.5,87.4,88.3,59.2
05-23,57.3,56.9,66.6,87.8,58.7,38.2,85.4,49.5,53.8,61.6,87.4,,38.2,49.5,56.9,66.6,87.4,87.8,58.7
05-24,56.5,57.1,66.8,87.1,58.3,37.8,84.4,48.7,53.2,60.8,87.2,,37.8,48.7,56.5,66.8,87.1,87.2,58.3
05-25,55.7,57.2,68.5,86.7,56.8,37.4,84.4,47.9,52.6,60.3,85.6,,37.4,47.9,55.7,68.5,85.6,86.7,57.2
05-26,54.3,59.1,70.0,86.0,55.3,35.8,87.6,46.6,52.0,59.4,84.8,,35.8,46.6,54.3,70.0,86.0,87.6,59.1
05-27,52.8,60.0,69.6,85.4,53.6,34.4,89.8,45.4,51.1,58.7,83.0,,34.4,45.4,52.8,69.6,85.4,89.8,58.7
05-28,51.7,59.8,68.0,85.1,51.2,33.2,89.0,43.9,50.6,58.0,82.5,,33.2,43.9,51.2,68.0,85.1,89.0,58.0
05-29,50.7,58.8,66.8,84.6,49.4,32.0,87.8,43.3,49.8,57.1,81.7,,32.0,43.3,49.8,66.8,84.6,87.8,57.1
05-30,50.4,57.9,65.2,83.9,47.4,30.2,88.3,41.1,48.8,56.5,80.9,,30.2,41.1,48.8,65.2,83.9,88.3,56.5
05-31,49.9,56.7,64.2,83.5,45.7,29.4,88.8,39.9,48.0,56.2,80.1,,29.4,39.9,48.0,64.2,83.5,88.8,56.2
06-01,49.1,55.4,62.7,82.4,44.6,28.2,91.4,38.9,47.2,55.3,79.5,,28.2,38.9,47.2,62.7,82.4,91.4,55.3
06-02,47.7,54.0,61.3,80.7,43.3,26.1,92.0,37.1,46.0,55.0,78.9,,26.1,37.1,46.0,61.3,80.7,92.0,54.0
06-03,46.8,52.0,59.4,79.4,42.6,25.2,91.9,35.8,44.9,54.5,78.2,,25.2,35.8,44.9,59.4,79.4,91.9,52.0
06-04,44.7,49.5,57.1,78.4,40.9,23.6,89.9,34.3,43.5,53.8,77.6,,23.6,34.3,43.5,57.1,78.4,89.9,49.5
06-05,43.3,46.7,55.3,77.2,39.6,22.7,87.3,32.7,42.1,52.6,77.4,,22.7,32.7,42.1,55.3,77.4,87.3,46.7
06-06,40.6,44.5,54.0,76.2,37.8,21.6,85.4,32.0,40.4,52.0,76.8,,21.6,32.0,40.4,54.0,76.8,85.4,44.5
06-07,38.3,41.8,59.6,75.2,36.5,20.7,84.1,45.8,38.8,51.4,76.5,,20.7,36.5,38.8,59.6,76.5,84.1,45.8
06-08,36.1,39.3,61.9,73.6,34.9,19.3,83.4,43.5,36.7,50.4,75.9,,19.3,34.9,36.7,61.9,75.9,83.4,43.5
06-09,34.0,37.3,60.7,72.5,33.6,18.7,81.7,42.3,34.6,49.8,75.5,,18.7,33.6,34.6,60.7,75.5,81.7,42.3
06-10,32.1,34.6,59.6,71.3,32.1,17.8,81.0,45.1,32.4,49.0,74.7,,17.8,32.1,32.4,59.6,74.7,81.0,45.1
06-11,29.6,33.0,63.6,70.0,30.4,16.6,79.8,44.6,30.1,48.0,74.2,,16.6,29.6,30.4,63.6,74.2,79.8,44.6
06-12,27.8,31.3,65.2,69.2,28.9,16.6,79.2,44.2,28.1,47.1,73.6,,16.6,27.8,28.9,65.2,73.6,79.2,44.2
06-13,26.5,30.0,64.6,68.1,27.6,15.4,78.2,42.1,26.8,46.3,72.9,,15.4,26.5,27.6,64.6,72.9,78.2,42.1
06-14,24.4,28.1,70.5,67.3,25.7,14.4,76.9,41.0,18.0,45.2,72.3,,14.4,18.0,25.7,67.3,72.3,76.9,41.0
06-15,23.4,26.5,68.4,66.3,25.1,14.3,75.8,38.8,17.3,44.5,72.2,,14.3,17.3,25.1,66.3,72.2,75.8,38.8
06-16,21.4,24.2,65.8,64.9,24.1,14.2,74.5,37.6,17.2,43.8,72.0,,14.2,17.2,24.1,64.9,72.0,74.5,37.6
06-17,20.5,22.4,63.6,63.4,22.4,13.4,73.9,35.9,16.0,42.8,71.9,,13.4,16.0,22.4,63.4,71.9,73.9,35.9
06-18,19.8,20.8,61.9,62.2,22.0,13.0,73.6,34.2,15.8,42.3,71.4,,13.0,15.8,20.8,61.9,71.4,73.6,34.2
06-19,18.6,19.3,59.7,60.5,20.6,13.2,73.1,33.2,14.9,41.8,70.9,,13.2,14.9,19.3,59.7,70.9,73.1,33.2
06-20,17.4,18.5,57.3,59.0,19.6,13.2,71.8,31.2,14.4,41.3,70.1,,13.2,14.4,18.5,57.3,70.1,71.8,31.2
06-21,17.1,17.1,55.3,57.7,19.3,13.2,71.1,30.1,14.6,41.1,69.1,,13.2,14.6,17.1,55.3,69.1,71.1,30.1
06-22,15.8,15.6,52.2,56.1,18.0,12.5,70.8,28.2,14.2,40.6,68.1,,12.5,14.2,15.8,52.2,68.1,70.8,28.2
06-23,15.5,14.3,48.9,54.7,17.1,13.1,70.5,26.5,14.0,40.6,67.5,,13.1,14.0,15.5,48.9,67.5,70.5,26.5
06-24,14.6,13.2,45.9,53.1,16.4,12.5,69.7,24.6,12.8,40.3,66.8,,12.5,12.8,14.6,45.9,66.8,69.7,24.6
06-25,14.6,12.5,43.0,51.6,14.8,11.8,69.2,23.2,12.6,40.5,65.7,,11.8,12.5,14.6,43.0,65.7,69.2,23.2
06-26,14.0,11.9,38.5,50.6,14.7,12.2,68.4,21.5,12.1,40.0,64.8,,11.9,12.1,14.0,40.0,64.8,68.4,21.5
06-27,13.1,11.0,34.8,49.1,14.1,11.8,67.0,20.5,12.2,39.8,63.8,,11.0,11.8,13.1,39.8,63.8,67.0,20.5
06-28,12.2,10.9,31.7,46.8,13.9,11.5,66.6,18.7,12.5,40.4,62.9,,10.9,11.5,12.5,40.4,62.9,66.6,18.7
06-29,11.9,10.4,29.2,45.4,12.8,11.6,65.1,17.7,12.3,40.8,61.6,,10.4,11.6,12.3,40.8,61.6,65.1,17.7
06-30,11.7,9.8,26.2,43.7,13.2,11.5,64.9,16.8,12.0,41.0,60.7,,9.8,11.5,12.0,41.0,60.7,64.9,16.8
07-01,11.3,9.7,24.0,42.5,12.4,10.8,63.8,16.5,11.9,40.6,59.7,,9.7,10.8,11.9,40.6,59.7,63.8,16.5
07-02,10.8,9.5,23.0,42.1,12.4,10.4,62.5,15.5,11.5,40.9,58.2,,9.5,10.4,11.5,40.9,58.2,62.5,15.5
07-03,10.8,9.8,22.0,46.3,11.9,11.2,60.6,15.3,12.2,44.3,56.4,,9.8,10.8,11.9,44.3,56.4,60.6,15.3
07-04,10.0,8.8,20.6,45.8,12.2,10.5,59.1,15.0,12.8,44.2,55.2,,8.8,10.0,12.2,44.2,55.2,59.1,15.0
07-05,10.2,8.5,19.4,45.5,11.6,10.3,57.2,14.7,12.3,44.0,53.4,,8.5,10.2,11.6,44.0,53.4,57.2,14.7
07-06,9.7,8.8,19.9,44.7,11.4,10.5,55.2,14.2,12.5,43.6,52.0,,8.8,9.7,11.4,43.6,52.0,55.2,14.2
07-07,9.4,8.3,31.6,43.2,11.1,10.2,53.5,14.7,12.3,43.2,51.0,,8.3,9.4,11.1,43.2,51.0,53.5,14.7
07-08,9.4,8.4,50.3,42.2,10.9,13.5,52.6,13.7,12.2,43.1,49.9,,8.4,9.4,12.2,43.1,50.3,52.6,13.7
07-09,9.5,8.3,48.6,40.1,11.5,13.2,50.9,13.7,12.2,43.0,48.6,,8.3,9.5,12.2,43.0,48.6,50.9,13.7
07-10,8.8,30.2,65.1,37.5,11.2,12.1,50.3,14.0,12.5,42.4,47.4,,8.8,11.2,12.5,42.4,50.3,65.1,30.2
07-11,9.3,28.2,67.5,34.9,11.0,11.6,49.6,13.3,12.5,42.0,46.3,,9.3,11.0,12.5,42.0,49.6,67.5,28.2
07-12,19.3,26.3,68.1,32.0,10.8,11.9,47.8,13.3,12.0,41.4,44.9,,10.8,11.9,13.3,41.4,47.8,68.1,26.3
07-13,17.2,25.1,65.3,29.5,27.5,11.5,47.2,12.7,12.1,40.8,44.2,,11.5,12.1,17.2,40.8,47.2,65.3,27.5
07-14,15.7,23.9,63.0,26.7,27.7,20.1,45.8,13.3,12.0,40.5,43.1,,12.0,13.3,20.1,40.5,45.8,63.0,26.7
07-15,14.3,22.6,74.7,24.5,30.8,22.2,45.2,12.7,11.5,41.3,42.4,,11.5,12.7,22.2,41.3,45.2,74.7,24.5
07-16,13.0,21.6,72.0,22.6,32.4,23.0,43.8,12.3,12.0,44.4,41.6,,12.0,12.3,21.6,41.6,44.4,72.0,23.0
07-17,20.9,20.3,68.2,20.0,32.5,22.4,42.9,11.7,12.0,45.5,41.1,,11.7,12.0,20.3,41.1,45.5,68.2,22.4
07-18,32.2,19.3,65.7,18.9,31.9,22.9,41.3,11.7,12.2,45.4,40.7,,11.7,12.2,19.3,40.7,45.4,65.7,31.9
07-19,37.3,18.0,65.5,18.0,31.2,22.1,39.4,12.2,11.7,45.0,40.4,,11.7,12.2,18.0,39.4,45.0,65.5,31.2
07-20,35.1,17.1,65.8,17.8,29.7,21.5,38.4,12.1,11.9,44.8,40.0,,11.9,12.1,17.8,38.4,44.8,65.8,29.7
07-21,33.9,16.0,64.8,17.3,29.1,20.2,36.2,11.9,12.2,44.7,39.8,,11.9,12.2,17.3,36.2,44.7,64.8,29.1
07-22,32.7,14.6,63.6,17.1,28.5,19.2,33.4,11.7,12.7,44.1,39.4,,11.7,12.7,17.1,33.4,44.1,63.6,28.5
07-23,31.1,13.5,61.6,23.0,28.4,18.3,31.9,11.2,12.8,43.6,39.2,,11.2,12.8,18.3,31.9,43.6,61.6,28.4
07-24,29.0,12.0,60.4,22.0,26.6,17.3,30.8,12.1,12.7,43.0,39.0,,12.0,12.1,17.3,30.8,43.0,60.4,26.6
07-25,28.6,11.4,59.5,21.4,25.6,19.7,30.5,13.4,12.2,43.0,39.0,,11.4,12.2,19.7,30.5,43.0,59.5,25.6
07-26,27.3,10.8,57.5,20.6,26.1,18.3,30.6,13.9,12.6,42.6,38.7,,10.8,12.6,18.3,30.6,42.6,57.5,26.1
07-27,26.0,10.7,56.0,19.7,28.7,15.9,30.2,14.0,12.2,42.1,38.6,,10.7,12.2,15.9,30.2,42.1,56.0,26.0
07-28,25.0,9.8,54.4,19.0,28.6,14.8,29.4,14.0,12.3,42.2,38.3,,9.8,12.3,14.8,29.4,42.2,54.4,25.0
07-29,24.5,9.5,52.6,17.5,27.9,13.8,28.9,14.3,14.4,42.1,38.1,,9.5,13.8,14.4,28.9,42.1,52.6,24.5
07-30,30.0,8.9,51.1,16.7,26.9,14.3,27.2,14.9,28.2,43.7,38.1,,8.9,14.3,16.7,30.0,43.7,51.1,27.2
07-31,29.5,9.2,49.7,15.4,26.0,13.0,26.5,15.0,30.7,45.8,37.9,,9.2,13.0,15.4,30.7,45.8,49.7,26.5
08-01,28.7,9.7,47.8,15.1,25.8,13.2,25.1,15.7,32.4,49.1,37.6,,9.7,13.2,15.7,32.4,47.8,49.1,25.8
08-02,29.2,9.7,46.6,14.9,25.2,12.2,24.8,15.8,64.1,50.7,37.6,,9.7,12.2,15.8,37.6,50.7,64.1,25.2
08-03,29.0,9.7,46.7,14.1,24.2,12.3,23.9,15.7,62.7,51.0,38.2,,9.7,12.3,15.7,38.2,51.0,62.7,24.2
08-04,28.2,9.6,45.7,18.5,23.0,12.2,23.6,15.6,59.6,50.2,39.0,,9.6,12.2,18.5,39.0,50.2,59.6,23.6
08-05,26.9,9.9,44.2,17.0,21.7,11.8,23.0,14.7,57.0,50.1,39.5,,9.9,11.8,17.0,39.5,50.1,57.0,23.0
08-06,27.2,18.3,42.0,16.7,21.9,11.7,23.7,13.9,54.7,49.3,39.0,,11.7,13.9,18.3,39.0,49.3,54.7,23.7
08-07,25.9,21.5,40.0,21.6,21.3,11.2,22.8,14.0,52.6,49.2,39.6,,11.2,14.0,21.5,39.6,49.2,52.6,22.8
08-08,24.9,21.9,39.4,21.4,20.9,11.8,22.4,13.1,50.4,48.2,39.3,,11.8,13.1,21.4,39.3,48.2,50.4,22.4
08-09,25.9,21.7,38.5,20.9,20.3,10.7,22.0,13.9,48.7,47.5,38.6,,10.7,13.9,20.9,38.5,47.5,48.7,22.0
08-10,25.4,20.4,36.4,21.0,19.3,10.9,21.3,12.7,46.6,46.9,38.9,,10.9,12.7,20.4,36.4,46.6,46.9,21.3
08-11,24.4,19.4,34.3,19.9,17.7,11.2,19.9,12.9,44.4,46.6,38.8,,11.2,12.9,19.4,34.3,44.4,46.6,19.9
08-12,23.5,18.3,34.2,19.2,17.2,10.7,19.5,12.7,42.1,45.9,38.6,,10.7,12.7,18.3,34.2,42.1,45.9,19.5
08-13,22.8,17.9,32.4,18.3,16.6,11.0,18.0,12.5,39.7,46.1,37.8,,11.0,12.5,17.9,32.4,39.7,46.1,18.3
08-14,22.2,30.4,31.0,17.3,15.7,10.5,17.5,11.4,37.5,46.6,37.6,,10.5,11.4,17.3,31.0,37.6,46.6,22.2
08-15,20.8,35.1,29.7,16.9,14.8,10.1,16.7,11.6,35.4,46.8,37.3,,10.1,11.6,16.7,35.1,37.3,46.8,20.8
08-16,18.9,33.8,28.9,15.8,14.2,9.4,16.2,11.6,33.8,73.3,37.5,,9.4,11.6,15.8,33.8,37.5,73.3,18.9
08-17,17.9,32.4,27.4,15.1,13.7,9.3,15.4,11.8,31.8,81.0,37.6,,9.3,11.8,15.1,31.8,37.6,81.0,17.9
08-18,16.7,31.1,25.9,14.2,13.4,10.0,14.6,11.3,29.6,77.5,41.5,,10.0,11.3,14.2,29.6,41.5,77.5,16.7
08-19,15.9,29.6,24.6,13.7,13.3,9.8,13.8,11.1,28.0,75.4,43.2,,9.8,11.1,13.7,28.0,43.2,75.4,15.9
08-20,15.2,29.2,22.8,13.4,12.7,10.1,14.1,11.4,43.4,77.6,43.6,,10.1,11.4,13.4,29.2,43.6,77.6,15.2
08-21,14.6,29.5,21.4,13.7,12.8,9.3,12.8,10.8,45.8,78.7,43.1,,9.3,10.8,12.8,29.5,45.8,78.7,14.6
08-22,14.3,29.1,19.4,13.1,11.9,17.7,12.8,11.2,45.7,77.6,43.1,,11.2,11.9,13.1,29.1,45.7,77.6,17.7
08-23,13.9,28.6,17.8,12.8,11.8,16.7,12.9,10.6,44.9,75.6,42.6,,10.6,11.8,12.9,28.6,44.9,75.6,16.7
08-24,13.8,30.6,17.0,12.4,11.6,15.9,12.0,10.5,43.6,74.5,43.3,,10.5,11.6,12.4,30.6,43.6,74.5,15.9
08-25,12.7,30.8,16.0,12.8,12.1,15.9,12.2,11.1,42.1,73.3,52.6,,11.1,12.1,12.7,30.8,52.6,73.3,15.9
08-26,31.2,33.3,15.8,12.7,11.8,15.9,11.7,10.8,40.5,72.7,54.9,,10.8,11.7,12.7,33.3,54.9,72.7,15.9
08-27,34.2,36.8,15.4,12.8,12.3,14.9,11.5,10.6,39.7,72.7,61.8,,10.6,11.5,12.8,36.8,61.8,72.7,15.4
08-28,37.7,39.5,15.8,12.6,12.1,15.3,10.9,10.7,37.9,72.0,62.3,,10.7,10.9,12.6,37.9,62.3,72.0,15.8
08-29,35.6,38.2,16.2,12.4,12.2,15.0,11.7,10.0,35.7,71.1,61.4,,10.0,11.7,12.4,35.7,61.4,71.1,16.2
08-30,34.0,36.6,15.5,12.7,11.9,14.2,11.1,9.7,29.3,70.2,59.7,,9.7,11.1,12.7,34.0,59.7,70.2,15.5
08-31,36.3,37.1,15.3,13.2,11.5,14.1,11.0,10.0,27.7,69.0,58.7,,10.0,11.0,13.2,36.3,58.7,69.0,15.3
09-01,37.9,36.8,14.9,12.6,11.5,13.4,10.5,10.0,29.2,68.1,57.6,,10.0,10.5,12.6,36.8,57.6,68.1,14.9
09-02,38.8,34.4,15.3,12.5,11.7,13.0,10.8,9.2,28.1,66.8,56.5,,9.2,10.8,12.5,34.4,56.5,66.8,15.3
09-03,39.5,34.1,15.2,13.6,11.6,12.6,10.5,9.1,26.4,65.9,55.9,,9.1,10.5,12.6,34.1,55.9,65.9,15.2
09-04,38.8,33.0,14.8,25.2,11.2,11.9,10.8,9.3,24.9,64.4,55.6,,9.3,10.8,11.9,33.0,55.6,64.4,24.9
09-05,37.9,32.7,32.5,22.4,10.9,11.5,10.3,9.6,24.5,63.1,54.6,,9.6,10.3,11.5,32.7,54.6,63.1,24.5
09-06,37.5,31.6,29.5,21.0,10.9,10.5,10.1,9.8,23.7,61.3,53.8,,9.8,10.1,10.9,31.6,53.8,61.3,23.7
09-07,36.9,31.7,28.0,20.2,10.6,11.0,10.5,8.9,23.2,59.3,53.4,,8.9,10.5,11.0,31.7,53.4,59.3,23.2
09-08,36.0,31.0,26.6,19.1,10.9,11.4,10.0,9.8,22.1,57.3,52.4,,9.8,10.0,11.4,31.0,52.4,57.3,22.1
09-09,35.7,29.0,25.5,18.9,10.0,11.8,9.7,8.4,21.2,55.9,51.1,,8.4,9.7,11.8,29.0,51.1,55.9,21.2
09-10,52.6,39.0,23.7,17.9,10.0,12.1,9.3,7.9,20.6,54.4,50.6,,7.9,9.3,12.1,39.0,52.6,54.4,20.6
09-11,57.2,38.3,21.6,15.0,9.4,12.3,16.8,8.1,20.2,52.8,49.5,,8.1,9.4,15.0,38.3,52.8,57.2,20.2
09-12,54.3,37.9,20.1,14.5,9.7,11.5,15.0,7.6,19.5,51.6,48.8,,7.6,9.7,14.5,37.9,51.6,54.3,19.5
09-13,52.5,37.8,17.6,13.3,9.5,11.7,15.0,7.8,19.1,50.6,48.2,,7.8,9.5,13.3,37.8,50.6,52.5,17.6
