date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
08-20,31.4,24.8,14.9,25.5,26.9,18.1,25.7,18.3,24.3,19.1,51.4,32.9,30.6,,14.9,18.2,22.2,28.4,32.6,51.4,25.5
08-21,34.6,25.5,13.6,25.0,25.8,17.5,24.6,18.1,23.9,19.2,50.8,34.2,30.0,,13.6,17.6,22.0,27.5,34.5,50.8,25.0
08-22,31.6,24.3,14.7,24.9,25.0,17.9,25.7,18.1,23.2,19.2,50.0,33.8,31.3,,14.7,17.9,21.6,27.9,33.3,50.0,24.9
08-23,28.9,23.0,15.0,25.0,24.6,17.5,26.1,18.8,22.5,18.8,49.0,33.4,39.6,,15.0,17.7,21.0,27.2,38.4,49.0,24.6
08-24,27.6,28.3,14.6,37.4,24.7,17.3,25.3,19.7,21.8,18.5,47.7,32.5,40.6,,14.6,17.5,21.0,29.9,40.0,47.7,25.3
08-25,36.1,28.4,14.6,35.8,24.1,17.2,25.0,20.1,22.0,19.3,46.4,31.8,39.1,,14.6,17.6,21.2,33.4,38.5,46.4,25.0
08-26,34.2,27.0,15.1,34.0,23.9,16.8,24.5,20.4,21.6,19.4,44.9,31.2,38.2,,15.1,17.3,21.1,32.3,37.4,44.9,24.5
08-27,33.4,27.3,28.7,34.4,23.2,16.7,24.2,20.3,21.2,19.2,43.3,30.5,38.7,,16.7,19.4,22.4,31.7,37.8,43.3,27.3
08-28,32.8,28.1,29.7,35.0,26.1,16.5,23.8,20.3,20.6,19.5,42.3,30.1,38.4,,16.5,19.7,22.5,31.2,37.7,42.3,28.1
08-29,32.2,27.7,28.7,34.4,26.1,17.0,23.5,20.3,20.4,19.4,40.6,29.5,37.3,,17.0,19.6,22.3,30.6,36.8,40.6,27.7
08-30,32.2,30.0,28.0,31.9,26.3,17.3,23.1,19.5,20.7,19.1,39.1,28.8,36.1,,17.3,19.2,22.1,30.7,35.3,39.1,28.0
08-31,32.1,28.2,28.3,31.0,25.6,17.7,22.7,20.0,19.6,18.9,38.0,28.1,34.8,,17.7,19.1,21.6,29.4,34.3,38.0,28.1
09-01,31.0,28.8,32.6,29.5,26.0,17.6,22.5,19.8,20.0,19.0,36.5,27.4,33.3,,17.6,19.2,21.5,30.1,33.1,36.5,27.4
09-02,30.1,27.2,43.4,28.0,26.5,17.1,22.3,19.4,19.7,18.5,50.3,26.5,34.0,,17.1,18.7,21.2,28.8,41.5,50.3,26.5
09-03,28.7,26.4,44.7,27.1,25.9,17.2,22.3,18.9,19.1,18.4,49.9,25.7,37.3,,17.2,18.5,21.0,27.8,43.3,49.9,25.9
09-04,28.8,24.7,42.5,26.3,25.9,17.1,22.0,18.6,19.6,18.5,49.2,24.9,36.6,,17.1,18.6,21.1,27.3,41.3,49.2,24.9
09-05,27.0,25.0,42.2,24.6,25.1,17.2,21.9,18.3,19.1,18.4,48.2,24.4,36.3,,17.2,18.4,20.8,25.9,41.0,48.2,24.6
09-06,26.7,25.1,40.5,23.2,24.6,17.0,21.5,18.3,19.3,18.3,46.9,23.7,35.1,,17.0,18.3,20.6,25.7,39.4,46.9,23.7
09-07,26.3,24.4,39.2,23.1,24.3,16.9,20.9,18.3,19.1,18.4,45.6,23.2,33.9,,16.9,18.3,20.2,25.1,38.1,45.6,23.2
09-08,25.4,23.5,38.8,23.1,24.2,17.2,20.4,17.8,18.6,18.0,44.5,22.6,32.9,,17.2,17.8,19.7,24.7,37.6,44.5,23.1
09-09,24.7,23.1,39.4,25.3,23.3,17.1,20.5,18.0,18.5,17.4,43.0,22.3,31.8,,17.1,17.5,19.7,24.9,37.9,43.0,23.1
09-10,24.0,22.5,48.1,27.2,23.0,17.0,20.4,17.9,18.5,16.6,42.0,21.8,31.1,,16.6,17.2,19.7,25.3,39.9,48.1,22.5
09-11,23.3,21.6,53.0,27.2,22.5,16.6,20.6,18.1,18.3,16.4,40.8,21.4,30.8,,16.4,16.9,19.7,24.9,38.8,53.0,21.6
09-12,24.6,44.4,51.8,27.6,21.7,17.4,20.3,17.9,17.8,16.8,39.9,21.2,30.5,,16.8,17.5,19.4,28.7,43.5,51.8,21.7
09-13,24.7,39.5,48.2,26.0,21.0,17.0,27.5,17.9,18.1,16.8,39.3,20.9,32.3,,16.8,17.2,19.8,29.4,39.4,48.2,24.7
09-14,24.1,37.2,47.6,26.4,20.6,16.4,26.5,17.4,18.1,16.7,37.9,20.6,35.0,,16.4,16.8,19.6,29.9,37.7,47.6,24.1
09-15,24.3,35.1,49.8,25.2,20.6,16.1,33.3,17.5,18.6,17.0,36.9,20.2,36.4,,16.1,17.1,19.5,34.1,36.8,49.8,24.3
09-16,25.7,33.6,47.3,24.5,30.0,16.3,33.9,17.6,18.5,17.0,36.1,20.3,36.4,,16.3,17.1,19.5,33.7,36.3,47.3,25.7
09-17,26.4,32.7,45.5,23.6,30.6,15.8,33.7,17.3,18.4,17.0,34.9,20.0,35.9,,15.8,17.1,19.4,33.1,35.7,45.5,26.4
09-18,38.5,31.3,45.8,23.1,30.4,16.5,33.2,17.3,18.4,17.1,33.7,20.0,35.4,,16.5,17.2,19.3,33.4,37.9,45.8,30.4
09-19,38.8,30.0,44.2,22.2,30.0,16.4,32.6,17.3,18.5,17.1,33.0,19.9,36.2,,16.4,17.1,19.3,32.8,38.3,44.2,30.0
09-20,37.3,28.8,43.4,22.2,30.1,16.7,31.8,17.0,18.2,17.2,32.7,19.9,35.7,,16.7,17.0,19.2,32.2,37.0,43.4,28.8
09-21,36.8,28.6,41.8,21.3,29.8,15.9,31.4,16.6,18.4,16.8,32.2,20.8,35.1,,15.9,16.6,19.8,31.7,36.4,41.8,28.6
09-22,35.6,26.5,40.8,29.0,29.8,16.5,30.9,16.7,17.8,17.2,31.2,33.6,34.5,,16.5,16.8,23.0,32.2,35.3,40.8,29.8
09-23,35.5,26.3,41.1,35.2,29.2,39.2,30.2,16.4,17.6,16.7,30.7,32.1,33.9,,16.4,16.9,28.0,34.4,38.5,41.1,30.7
09-24,34.1,25.2,40.8,33.1,28.9,37.9,29.5,16.0,17.6,16.6,30.2,31.4,33.1,,16.0,16.8,27.4,33.1,37.1,40.8,30.2
09-25,33.3,24.5,39.9,31.8,28.7,37.6,29.2,15.9,17.3,16.7,29.8,30.8,32.5,,15.9,16.9,27.0,32.1,36.7,39.9,29.8
09-26,33.1,24.1,39.2,30.5,28.7,36.9,29.7,15.6,17.5,16.8,29.6,30.2,31.9,,15.6,16.9,26.9,31.0,36.1,39.2,29.7
09-27,32.7,23.3,37.7,29.6,28.3,36.5,29.3,15.6,17.4,16.6,29.4,29.5,31.4,,15.6,16.8,26.3,30.3,35.7,37.7,29.4
09-28,31.6,23.1,37.1,41.7,28.2,37.0,28.9,15.6,17.8,16.8,28.7,29.2,30.9,,15.6,17.0,26.2,31.1,37.1,41.7,28.9
09-29,31.6,22.3,37.5,39.5,27.5,37.2,30.3,15.8,17.3,16.3,28.7,28.8,30.6,,15.8,16.5,25.4,31.0,37.5,39.5,28.8
09-30,30.6,21.8,36.7,38.7,27.5,38.5,30.4,15.6,17.2,16.2,28.1,28.5,30.1,,15.6,16.4,25.2,30.5,38.1,38.7,28.5
