date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
08-11,10.9,20.6,13.4,14.6,13.7,13.7,17.1,18.1,34.0,19.9,30.7,22.9,30.9,,10.9,13.4,14.2,21.5,30.9,34.0,18.1
08-12,10.6,20.4,12.8,14.7,13.6,13.9,17.0,16.5,33.4,19.5,28.9,22.2,30.2,,10.6,13.0,14.4,21.1,30.0,33.4,17.0
08-13,10.5,20.3,12.8,14.5,13.5,14.0,16.9,16.1,32.6,19.6,28.1,23.6,29.5,,10.5,13.0,14.3,21.6,29.3,32.6,16.9
08-14,11.1,19.8,13.4,14.1,13.9,13.8,16.9,16.3,32.6,19.8,26.8,24.5,28.8,,11.1,13.5,14.0,21.7,28.4,32.6,16.9
08-15,9.9,19.7,12.8,14.4,14.1,14.4,17.2,16.4,32.0,19.0,26.0,25.6,28.9,,9.9,13.1,14.4,22.0,28.3,32.0,17.2
08-16,10.4,19.5,13.4,13.7,14.1,13.6,16.4,15.8,31.7,19.3,25.1,25.7,28.3,,10.4,13.5,14.0,21.7,27.8,31.7,16.4
08-17,11.0,19.5,13.6,14.4,14.0,13.8,16.7,15.8,31.2,19.1,25.1,25.3,30.7,,11.0,13.6,14.3,21.8,29.6,31.2,16.7
08-18,9.9,19.8,13.2,14.1,14.7,13.6,16.4,15.8,30.5,19.2,24.1,25.6,32.9,,9.9,13.3,14.4,21.6,29.5,32.9,16.4
08-19,10.2,19.8,13.3,14.1,13.7,13.3,16.9,15.6,30.2,18.9,48.5,25.1,33.7,,10.2,13.3,13.9,21.9,33.0,48.5,16.9
08-20,10.4,19.0,13.1,13.5,13.8,14.0,16.5,15.5,29.4,18.5,63.9,24.8,33.6,,10.4,13.2,13.9,21.3,32.8,63.9,16.5
08-21,10.1,19.2,13.3,13.7,13.5,13.3,16.4,15.7,28.8,18.7,63.5,28.3,33.5,,10.1,13.3,13.7,22.9,32.6,63.5,16.4
08-22,9.6,18.7,13.1,12.9,13.6,13.9,16.0,20.7,28.5,18.7,63.0,28.7,32.9,,9.6,13.0,13.8,23.8,32.1,63.0,18.7
08-23,9.9,18.5,13.6,12.8,13.4,13.6,16.1,20.6,27.7,18.6,61.6,28.5,33.9,,9.9,12.9,13.6,23.5,32.8,61.6,18.5
08-24,9.7,18.4,12.6,22.4,13.7,13.0,16.4,21.5,27.1,18.4,59.6,27.9,41.3,,9.7,12.7,15.3,24.3,38.7,59.6,18.4
08-25,10.0,19.1,12.5,23.0,13.5,13.4,16.4,22.0,26.6,18.3,57.7,26.6,43.1,,10.0,12.7,15.2,24.4,39.8,57.7,19.1
08-26,9.7,18.3,12.4,23.0,13.7,12.9,16.3,21.8,26.9,18.2,56.0,27.4,42.9,,9.7,12.5,15.2,24.6,39.8,56.0,18.3
08-27,8.9,18.9,12.5,24.0,13.4,13.1,15.7,21.7,26.5,17.9,53.3,28.9,53.8,,8.9,12.6,14.8,25.0,48.4,53.8,18.9
08-28,10.1,18.5,12.8,23.7,13.2,12.5,16.2,22.0,25.9,17.9,51.0,29.2,52.1,,10.1,12.5,15.0,24.6,46.7,52.1,18.5
08-29,9.3,18.7,12.7,23.7,13.2,12.7,16.5,21.3,25.1,17.6,49.2,28.3,50.9,,9.3,12.7,15.2,24.2,45.0,50.9,18.7
08-30,9.0,18.8,12.9,23.0,13.0,12.6,16.6,21.4,25.3,17.8,46.5,28.3,49.4,,9.0,12.7,15.2,23.9,42.8,49.4,18.8
08-31,10.0,18.5,12.8,22.7,13.5,13.2,16.1,21.1,25.2,17.4,44.4,27.4,47.8,,10.0,12.9,15.0,23.7,41.0,47.8,18.5
09-01,9.6,18.2,14.1,21.6,13.5,12.8,15.7,21.2,24.7,17.1,43.0,26.4,46.1,,9.6,12.9,15.0,22.8,39.7,46.1,18.2
09-02,9.2,18.2,19.9,21.5,13.6,11.9,15.6,21.0,24.7,16.8,41.9,26.3,46.3,,9.2,12.3,16.3,22.8,38.8,46.3,19.9
09-03,10.2,18.4,20.9,21.4,13.1,12.7,15.2,20.7,24.2,16.6,40.3,25.6,46.9,,10.2,12.8,16.1,22.5,37.3,46.9,20.7
09-04,9.4,18.4,21.3,20.5,13.5,12.9,15.5,20.2,23.4,16.4,38.8,25.0,45.4,,9.4,13.0,16.0,22.1,36.0,45.4,20.2
09-05,10.2,18.4,21.6,20.3,12.5,12.6,15.8,20.6,23.2,16.4,37.2,24.7,49.7,,10.2,12.5,16.2,22.2,34.7,49.7,20.3
09-06,9.4,17.8,21.1,19.9,12.4,11.4,15.4,19.9,23.0,16.6,35.6,24.0,48.3,,9.4,11.6,16.2,21.8,33.3,48.3,19.9
09-07,9.0,18.1,20.7,19.8,12.5,11.8,15.8,19.8,23.2,16.6,34.5,23.2,46.6,,9.0,12.0,16.3,21.7,32.2,46.6,19.8
09-08,8.9,18.3,20.5,18.6,12.5,12.0,15.4,21.6,23.0,16.3,33.0,22.8,45.2,,8.9,12.1,15.9,22.1,31.0,45.2,18.6
09-09,9.1,17.5,21.1,18.3,12.4,12.3,15.1,21.6,23.1,15.3,31.9,22.1,44.5,,9.1,12.3,15.2,21.8,30.1,44.5,18.3
09-10,8.6,18.4,23.2,22.0,11.8,12.4,14.6,22.1,22.9,14.3,30.8,21.9,43.1,,8.6,11.9,14.5,22.4,29.3,43.1,21.9
09-11,9.3,18.2,27.0,21.8,11.8,12.2,14.0,21.7,22.3,14.7,29.7,21.0,42.3,,9.3,11.9,14.4,22.0,29.2,42.3,21.0
09-12,8.4,25.6,29.0,21.1,12.2,12.0,14.9,21.8,30.1,14.7,28.6,20.9,41.6,,8.4,12.1,14.8,26.8,29.9,41.6,21.1
09-13,8.6,25.8,31.7,20.0,12.6,12.5,14.4,21.5,30.3,15.4,28.6,20.4,41.1,,8.6,12.5,15.0,26.9,31.4,41.1,20.4
09-14,8.2,25.2,36.0,20.3,12.3,11.6,14.5,21.4,30.2,14.9,27.6,20.3,40.5,,8.2,11.7,14.7,26.1,34.8,40.5,20.3
09-15,8.5,25.2,36.4,19.5,12.2,11.0,14.1,20.9,30.0,15.6,26.8,19.6,40.5,,8.5,11.2,15.0,25.8,35.1,40.5,19.6
09-16,8.2,24.5,35.5,19.1,11.7,11.1,26.0,20.9,29.5,15.5,26.3,20.0,40.4,,8.2,11.2,17.7,26.1,34.3,40.4,20.9
09-17,7.7,23.8,35.2,18.3,11.2,11.3,27.1,20.9,28.7,15.3,25.9,28.3,40.3,,7.7,11.2,17.1,27.6,33.9,40.3,23.8
09-18,19.0,23.3,34.0,18.1,11.2,11.2,27.1,20.1,28.5,15.4,25.2,27.7,39.6,,11.2,12.0,18.7,27.3,32.9,39.6,23.3
09-19,20.1,23.2,33.4,17.6,11.0,11.8,26.9,20.2,28.2,15.4,24.6,27.1,39.1,,11.0,12.5,19.1,27.0,32.4,39.1,23.2
09-20,20.1,22.6,31.7,16.7,11.4,11.7,26.1,20.5,27.4,15.7,24.6,26.5,38.4,,11.4,12.5,18.7,26.3,30.9,38.4,22.6
09-21,19.2,22.2,31.3,16.5,11.9,11.4,25.5,19.5,26.6,15.3,23.8,25.9,37.7,,11.4,12.6,18.1,25.7,30.4,37.7,22.2
09-22,18.5,21.7,30.4,16.0,11.5,12.0,25.4,19.4,27.3,15.0,23.5,35.1,36.9,,11.5,12.6,17.5,26.1,34.2,36.9,21.7
09-23,18.7,21.1,29.6,15.6,12.2,17.9,28.1,19.3,26.9,14.7,23.7,35.5,36.4,,12.2,14.9,18.4,27.4,34.3,36.4,21.1
09-24,17.5,20.8,28.9,15.5,11.9,26.9,28.7,19.3,26.7,14.9,23.8,34.7,35.7,,11.9,15.0,18.6,27.7,33.5,35.7,23.8
09-25,16.8,19.9,28.1,15.2,11.0,26.4,30.7,18.9,25.4,15.4,23.4,34.4,35.2,,11.0,15.3,18.1,27.1,33.6,35.2,23.4
09-26,16.9,19.7,27.6,14.9,12.1,27.7,31.2,18.2,25.6,14.9,23.6,33.6,34.9,,12.1,14.9,17.7,27.6,33.1,34.9,23.6
09-27,16.8,19.6,27.2,14.9,11.5,31.2,40.0,17.8,24.1,14.9,23.2,33.2,34.3,,11.5,14.9,17.4,28.8,34.0,40.0,23.2
09-28,16.5,19.2,26.7,42.1,12.2,31.6,45.4,18.2,23.9,14.3,22.9,32.5,33.4,,12.2,14.8,18.8,32.0,40.3,45.4,23.9
09-29,15.8,19.3,34.1,42.0,12.0,31.2,52.4,18.3,23.9,14.3,23.1,32.4,33.2,,12.0,14.6,18.9,32.7,40.4,52.4,23.9
09-30,15.0,19.1,34.6,42.5,11.5,30.5,53.3,18.5,23.6,13.9,22.3,32.4,32.3,,11.5,14.1,18.9,32.3,40.9,53.3,23.6
