date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
12-19,10.0,32.9,21.3,37.1,21.1,32.5,28.5,24.0,23.8,25.1,17.9,,10.0,17.9,21.3,28.5,32.9,37.1,24.0
12-20,20.8,22.7,26.9,26.0,29.7,34.3,30.8,27.6,30.2,28.1,25.7,,20.8,22.7,26.0,29.7,30.8,34.3,27.6
12-21,32.5,19.0,31.1,25.1,30.5,19.3,34.0,34.2,34.3,30.1,24.5,,19.0,19.3,25.1,32.5,34.2,34.3,30.5
12-22,24.0,18.9,26.7,26.8,32.5,25.2,23.1,40.5,29.4,34.3,22.3,,18.9,22.3,24.0,29.4,34.3,40.5,26.7
12-23,30.4,25.7,16.8,16.0,30.2,27.7,28.0,37.2,10.8,34.8,23.7,,10.8,16.0,23.7,30.2,34.8,37.2,27.7
12-24,23.4,26.0,26.1,13.3,32.7,27.3,27.8,31.7,22.9,29.7,26.8,,13.3,22.9,26.0,27.8,31.7,32.7,26.8
12-25,15.7,25.8,19.7,15.7,16.2,31.3,30.8,23.4,29.7,27.0,30.0,,15.7,15.7,19.7,29.7,30.8,31.3,25.8
12-26,20.0,31.9,10.7,11.3,12.6,29.9,21.6,21.6,29.4,21.7,35.2,,10.7,11.3,20.0,29.4,31.9,35.2,21.6
12-27,16.9,33.5,8.7,19.7,25.4,33.2,13.2,25.6,22.0,19.5,34.9,,8.7,13.2,19.5,25.6,33.5,34.9,22.0
12-28,8.4,29.8,18.5,19.8,28.9,35.2,11.6,13.7,27.4,18.0,24.9,,8.4,11.6,18.0,27.4,29.8,35.2,19.8
12-29,17.3,23.3,13.7,17.1,28.3,39.1,13.0,9.6,17.2,17.1,17.4,,9.6,13.0,17.1,17.4,28.3,39.1,17.2
12-30,21.4,26.8,12.3,14.5,30.7,41.1,23.4,15.8,18.7,21.3,25.2,,12.3,14.5,18.7,25.2,30.7,41.1,21.4
12-31,14.1,32.6,20.5,11.2,27.3,35.3,13.3,20.2,23.1,21.3,31.0,,11.2,13.3,20.2,27.3,32.6,35.3,21.3
01-01,10.0,28.5,18.0,15.0,25.8,31.9,11.6,26.1,22.4,6.3,31.9,,6.3,10.0,15.0,26.1,31.9,31.9,22.4
01-02,13.6,30.1,17.2,24.1,25.3,29.4,17.4,19.3,21.7,16.3,22.7,,13.6,16.3,17.4,24.1,29.4,30.1,21.7
01-03,16.2,33.0,21.4,31.4,24.1,32.9,29.7,23.3,25.4,25.6,17.9,,16.2,17.9,23.3,29.7,32.9,33.0,25.4
01-04,24.3,18.3,26.5,32.4,27.8,33.3,35.5,29.7,30.8,27.2,17.6,,17.6,18.3,26.5,30.8,33.3,35.5,27.8
01-05,25.2,9.3,33.5,27.9,24.2,34.8,36.0,27.0,25.2,29.5,28.2,,9.3,24.2,25.2,29.5,34.8,36.0,27.9
01-06,30.5,22.4,38.7,27.8,9.0,33.3,26.2,20.5,27.3,33.4,24.9,,9.0,20.5,24.9,30.5,33.4,38.7,27.3
01-07,28.2,29.1,40.1,22.8,21.4,28.3,23.6,29.2,28.1,35.1,21.6,,21.4,21.6,23.6,29.1,35.1,40.1,28.2
01-08,28.5,27.4,36.8,20.2,32.2,34.5,28.4,29.0,25.4,24.4,29.5,,20.2,24.4,27.4,29.5,34.5,36.8,28.5
01-09,34.1,23.4,32.6,15.0,33.0,38.8,36.3,19.0,23.9,20.4,30.9,,15.0,19.0,23.4,33.0,36.3,38.8,30.9
01-10,31.6,23.7,32.1,12.1,28.7,29.7,32.4,14.4,18.3,27.0,31.5,,12.1,14.4,23.7,31.5,32.1,32.4,28.7
01-11,7.4,32.3,29.8,20.4,28.6,23.2,24.9,18.8,20.7,28.3,21.1,,7.4,18.8,20.7,28.3,29.8,32.3,23.2
01-12,-0.2,21.9,29.0,25.7,27.7,27.1,20.6,17.0,28.4,32.3,23.6,,-0.2,17.0,21.9,27.7,29.0,32.3,25.7
01-13,-0.6,22.6,28.3,29.6,29.8,27.5,21.4,24.1,33.3,37.3,34.6,,-0.6,21.4,24.1,29.8,34.6,37.3,28.3
