date,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
11-08,41.9,41.7,48.4,48.2,37.0,32.9,30.2,19.6,45.9,40.5,41.4,36.9,46.4,33.6,21.7,43.5,23.4,36.3,34.9,,19.6,23.0,34.1,41.8,46.8,48.4,37.0
11-09,35.6,45.0,29.5,47.8,35.4,38.5,20.3,28.9,28.2,42.6,46.4,33.1,48.2,41.7,28.6,45.3,19.4,35.8,25.7,,19.4,24.6,29.2,42.3,46.7,48.2,35.6
11-10,36.3,48.6,27.7,44.1,32.0,43.3,23.4,36.7,18.0,43.3,28.4,24.4,47.7,39.0,29.5,41.2,18.0,30.7,14.7,,14.7,18.0,28.0,40.3,44.8,48.6,32.0
11-11,33.3,41.9,31.8,34.7,29.7,46.2,21.9,36.1,13.6,45.9,23.2,22.8,46.6,33.1,20.1,33.3,20.5,32.5,16.0,,13.6,19.3,23.0,34.1,45.9,46.6,32.5
11-12,32.2,29.3,22.1,33.6,33.4,35.8,24.8,28.8,25.2,46.6,9.5,27.1,45.7,41.0,18.9,39.0,21.9,38.8,25.0,,9.5,21.3,25.1,34.9,41.9,46.6,29.3
11-13,31.5,28.8,30.0,39.4,36.3,22.8,23.7,29.3,30.9,42.8,26.2,34.3,41.4,45.1,30.0,38.1,31.5,41.2,23.2,,22.8,23.6,29.6,37.4,41.6,45.1,31.5
11-14,31.3,27.0,23.9,29.8,29.8,19.0,27.0,32.4,35.2,35.8,31.3,40.3,47.1,37.9,37.0,43.2,20.3,44.1,16.7,,16.7,20.0,28.1,36.5,43.3,47.1,31.3
11-15,34.3,19.2,30.4,43.3,35.4,15.6,31.1,26.6,35.4,27.3,16.0,35.4,51.4,42.1,37.8,44.2,34.7,49.6,16.9,,15.6,16.7,28.5,36.8,45.3,51.4,34.7
11-16,37.8,28.8,38.5,42.8,43.9,29.5,29.1,25.9,37.4,25.3,11.3,24.6,37.8,42.6,37.2,34.5,41.9,35.8,22.3,,11.3,24.2,28.9,37.8,42.7,43.9,35.8
11-17,35.8,29.3,36.0,41.4,47.3,40.3,29.7,36.0,35.8,30.4,19.6,20.8,19.9,26.6,28.9,37.4,47.1,23.0,22.5,,19.6,20.7,27.5,36.0,42.5,47.3,30.4
11-18,34.9,32.9,34.7,46.9,48.6,37.6,41.4,31.3,35.1,39.7,28.4,27.5,24.4,21.9,25.3,42.1,43.0,37.0,15.4,,15.4,23.9,29.6,38.9,43.8,48.6,34.9
11-19,25.7,34.0,40.5,46.2,45.3,30.6,39.0,21.0,36.5,35.1,35.2,32.0,42.3,37.4,31.1,45.1,30.9,37.0,22.3,,21.0,25.0,31.5,38.4,45.2,46.2,35.2
