date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-04,12.0,25.1,10.6,34.1,33.4,16.4,9.6,27.2,25.6,30.4,16.5,,9.6,10.6,16.4,27.2,33.4,34.1,25.1
03-05,23.7,27.8,22.6,39.2,27.8,9.6,26.3,30.8,26.2,23.3,17.5,,9.6,17.5,23.3,27.8,30.8,39.2,26.2
03-06,32.4,35.6,25.2,34.2,10.0,12.3,30.0,37.0,35.3,12.7,15.1,,10.0,12.3,15.1,34.2,35.6,37.0,30.0
03-07,28.2,24.6,26.9,21.6,23.0,21.5,27.0,35.5,33.1,6.9,12.9,,6.9,12.9,21.6,27.0,33.1,35.5,24.6
03-08,27.8,26.1,24.6,20.4,33.7,31.9,23.0,26.1,38.7,18.6,18.3,,18.3,18.6,23.0,27.8,33.7,38.7,26.1
03-09,20.5,35.5,26.1,25.4,36.6,32.4,14.4,26.5,26.2,13.7,18.4,,13.7,14.4,20.5,26.5,35.5,36.6,26.1
03-10,22.0,36.3,28.0,35.3,37.1,24.3,17.7,26.6,17.7,2.9,31.0,,2.9,17.7,22.0,31.0,36.3,37.1,26.6
03-11,29.1,15.3,35.2,40.0,34.5,26.7,16.7,33.1,12.6,16.4,19.0,,12.6,15.3,16.7,33.1,35.2,40.0,26.7
03-12,31.0,17.1,31.7,34.8,33.0,31.9,24.1,30.4,15.2,25.9,22.4,,15.2,17.1,24.1,31.7,33.0,34.8,30.4
03-13,33.9,23.0,29.9,32.2,36.4,31.8,18.0,23.7,22.1,26.4,23.4,,18.0,22.1,23.4,31.8,33.9,36.4,26.4
03-14,40.0,24.9,33.3,24.4,40.3,36.0,12.6,29.2,25.1,21.3,31.3,,12.6,21.3,24.9,33.3,40.0,40.3,29.2
03-15,38.0,21.6,42.4,16.9,42.7,25.2,15.3,32.4,26.7,32.0,26.5,,15.3,16.9,25.2,32.4,42.4,42.7,26.7
03-16,31.6,33.1,41.6,21.6,40.5,22.9,21.4,33.8,21.4,25.5,6.0,,6.0,21.4,21.6,33.1,40.5,41.6,25.5
03-17,22.6,26.2,41.5,25.0,40.5,23.4,22.0,35.3,23.5,18.8,4.1,,4.1,18.8,22.6,26.2,40.5,41.5,23.5
03-18,21.7,14.6,36.1,18.6,46.0,15.5,21.6,28.3,29.8,21.5,13.1,,13.1,14.6,18.6,28.3,36.1,46.0,21.6
