date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-07,19.3,22.3,38.9,27.7,32.5,27.9,3.8,28.5,29.5,25.0,20.7,,3.8,19.3,22.3,28.5,32.5,38.9,27.7
02-08,19.6,28.2,37.2,33.6,35.5,34.5,8.3,28.8,31.3,28.3,21.0,,8.3,19.6,28.2,33.6,35.5,37.2,28.8
02-09,13.2,31.0,36.1,37.3,41.4,35.3,14.6,15.9,28.3,29.4,14.1,,13.2,14.1,15.9,35.3,37.3,41.4,29.4
02-10,13.4,27.0,29.0,36.5,38.9,20.8,14.7,14.2,27.5,29.2,22.8,,13.4,14.2,20.8,29.0,36.5,38.9,27.0
02-11,9.3,23.4,28.5,37.8,28.0,16.8,9.3,14.4,28.6,31.0,21.3,,9.3,9.3,16.8,28.5,31.0,37.8,23.4
02-12,13.5,28.4,35.1,38.3,26.5,21.1,18.4,19.0,28.4,30.4,25.6,,13.5,18.4,21.1,28.4,35.1,38.3,26.5
02-13,20.7,33.1,38.2,34.7,29.8,24.4,28.8,22.4,25.2,30.4,25.6,,20.7,22.4,25.2,30.4,34.7,38.2,28.8
02-14,21.4,35.3,40.2,29.7,29.5,28.3,29.4,28.6,16.7,32.0,12.5,,12.5,16.7,28.3,29.7,35.3,40.2,29.4
02-15,23.4,39.3,31.6,30.9,30.8,16.4,26.9,27.4,18.5,30.4,7.5,,7.5,16.4,23.4,30.8,31.6,39.3,27.4
02-16,29.4,33.9,22.0,34.1,31.7,17.0,13.6,29.4,19.2,22.6,11.2,,11.2,13.6,19.2,29.4,33.9,34.1,22.6
02-17,24.8,33.3,22.5,34.2,29.1,28.3,10.2,19.0,14.0,17.2,18.8,,10.2,14.0,18.8,28.3,33.3,34.2,22.5
02-18,14.3,32.4,32.4,28.6,29.9,33.2,8.9,14.2,12.4,19.8,22.8,,8.9,12.4,14.3,29.9,32.4,33.2,22.8
02-19,18.4,22.6,35.0,28.0,30.5,13.9,5.4,16.7,23.5,27.3,23.9,,5.4,13.9,18.4,27.3,30.5,35.0,23.5
02-20,21.7,15.8,28.8,31.1,30.0,2.7,6.3,16.2,21.6,29.3,26.5,,2.7,6.3,16.2,28.8,30.0,31.1,21.7
02-21,15.9,24.9,20.2,28.9,35.6,5.4,10.3,24.7,15.8,25.5,27.7,,5.4,10.3,15.9,25.5,28.9,35.6,24.7
02-22,13.1,27.1,15.3,21.9,27.1,9.6,11.5,29.1,25.3,18.9,12.9,,9.6,11.5,13.1,25.3,27.1,29.1,18.9
02-23,13.9,30.4,19.0,18.8,12.4,9.9,11.1,28.1,27.9,13.9,8.0,,8.0,9.9,12.4,19.0,28.1,30.4,13.9
02-24,11.8,32.3,25.2,24.4,8.2,9.0,15.5,17.5,18.7,9.8,15.2,,8.2,9.0,11.8,18.7,25.2,32.3,15.5
02-25,18.7,33.7,26.5,33.4,8.2,11.8,21.9,12.7,14.8,8.1,22.6,,8.1,8.2,12.7,22.6,33.4,33.7,18.7
02-26,11.6,33.6,20.6,33.9,13.6,19.8,25.8,23.9,20.2,11.9,21.6,,11.6,11.9,19.8,23.9,33.6,33.9,20.6
02-27,11.8,29.6,18.3,36.8,18.4,20.8,27.7,28.0,9.1,19.8,20.1,,9.1,11.8,18.4,27.7,29.6,36.8,20.1
02-28,20.3,28.4,21.4,32.5,13.6,19.0,28.8,30.1,11.3,28.0,14.2,,11.3,13.6,19.0,28.4,30.1,32.5,21.4
02-29,,,,33.2,,,,31.6,,,,,11.3,13.6,19.0,28.4,30.1,32.5,21.4
03-01,28.1,28.4,23.1,35.7,17.0,20.1,30.4,27.4,21.7,33.3,17.6,,17.0,17.6,21.7,28.4,33.3,35.7,27.4
03-02,34.6,28.5,25.4,35.9,22.3,25.1,29.0,21.7,25.7,37.1,17.0,,17.0,21.7,25.1,29.0,35.9,37.1,25.7
03-03,31.6,31.0,19.0,37.3,26.2,28.4,27.7,25.9,27.7,36.0,18.0,,18.0,19.0,26.2,31.0,36.0,37.3,27.7
03-04,21.1,27.2,15.4,37.0,30.6,16.2,21.6,30.0,27.3,32.5,18.4,,15.4,16.2,21.1,30.0,32.5,37.0,27.2
03-05,23.4,29.2,21.5,37.2,28.3,15.1,25.6,33.1,30.2,27.6,22.0,,15.1,21.5,23.4,29.2,33.1,37.2,27.6
03-06,29.4,33.3,28.8,32.0,11.8,19.8,30.4,32.4,33.4,20.6,20.9,,11.8,19.8,20.9,32.0,33.3,33.4,29.4
03-07,31.2,26.1,32.0,24.2,23.6,27.8,29.0,34.5,36.0,13.9,19.1,,13.9,19.1,24.2,31.2,34.5,36.0,27.8
03-08,28.6,26.7,32.8,24.3,34.3,33.1,23.3,29.5,37.8,15.3,21.4,,15.3,21.4,24.3,32.8,34.3,37.8,28.6
03-09,25.7,34.7,31.1,28.6,37.8,34.5,20.8,29.0,28.1,19.5,24.4,,19.5,20.8,25.7,31.1,34.7,37.8,28.6
03-10,24.4,35.0,34.6,36.2,38.8,32.0,24.1,30.6,21.1,15.0,30.4,,15.0,21.1,24.4,34.6,36.2,38.8,30.6
03-11,28.2,20.1,35.2,34.5,35.2,33.0,26.0,33.3,17.8,11.8,28.0,,11.8,17.8,26.0,33.3,35.2,35.2,28.2
03-12,32.4,22.0,34.8,34.5,37.0,34.7,29.3,35.1,20.6,23.0,28.3,,20.6,22.0,28.3,34.7,35.1,37.0,32.4
03-13,36.9,27.5,34.7,33.5,36.9,36.1,18.5,29.4,19.9,26.8,27.2,,18.5,19.9,27.2,34.7,36.9,36.9,29.4
03-14,42.0,30.6,37.0,27.5,41.4,32.7,17.4,28.1,25.8,25.2,29.9,,17.4,25.2,27.5,32.7,41.4,42.0,29.9
03-15,42.3,27.0,41.2,21.5,43.6,25.2,19.6,30.3,28.7,30.4,29.0,,19.6,21.5,27.0,30.4,42.3,43.6,29.0
03-16,36.6,35.9,41.7,25.0,42.1,25.0,27.6,31.3,28.2,29.7,17.6,,17.6,25.0,27.6,35.9,41.7,42.1,29.7
03-17,28.3,28.7,42.5,32.0,42.4,25.2,29.5,31.6,28.9,26.2,13.4,,13.4,25.2,28.3,31.6,42.4,42.5,28.9
03-18,26.5,17.2,38.7,29.3,45.2,18.0,29.8,27.4,30.5,26.7,14.9,,14.9,17.2,26.5,29.8,38.7,45.2,27.4
03-19,29.1,22.0,34.1,33.3,44.7,19.9,28.6,27.0,36.6,29.1,20.6,,19.9,20.6,27.0,33.3,36.6,44.7,29.1
03-20,32.6,30.9,37.9,37.3,44.6,26.9,27.0,24.4,31.3,29.5,24.5,,24.4,24.5,27.0,32.6,37.9,44.6,30.9
03-21,24.7,32.0,39.9,42.2,43.1,33.3,29.1,23.8,19.8,24.1,23.4,,19.8,23.4,24.1,33.3,42.2,43.1,29.1
03-22,15.7,27.9,39.2,26.8,38.1,36.0,28.1,29.1,20.1,22.9,23.8,,15.7,20.1,23.8,29.1,38.1,39.2,27.9
03-23,10.6,28.8,33.6,21.5,29.5,30.8,31.0,28.0,21.6,28.5,23.2,,10.6,21.5,23.2,29.5,31.0,33.6,28.5
03-24,14.6,33.2,31.8,28.0,32.2,30.3,28.9,32.2,23.5,36.6,16.1,,14.6,16.1,28.0,32.2,33.2,36.6,30.3
03-25,22.1,36.4,28.6,24.3,32.2,26.3,29.7,32.0,22.6,42.4,9.0,,9.0,22.1,24.3,32.0,36.4,42.4,28.6
