date,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
01-16,11.8,-1.3,32.4,33.4,33.9,14.7,29.9,31.2,33.5,23.3,21.1,28.3,27.2,26.6,29.7,31.3,21.9,,-1.3,13.5,23.0,31.3,33.5,33.9,28.3
01-17,12.9,13.5,29.8,26.4,35.2,16.9,25.7,33.4,29.6,26.1,20.9,30.6,29.2,16.1,31.2,31.0,18.1,,12.9,15.0,20.3,30.0,32.1,35.2,26.4
01-18,20.3,14.0,32.3,23.9,30.7,30.6,25.7,31.0,34.4,27.5,26.5,35.6,19.9,20.7,22.4,28.2,13.8,,13.8,17.6,22.0,30.6,33.1,35.6,26.5
01-19,22.6,20.7,34.1,23.8,22.8,39.3,29.4,32.7,33.7,24.7,23.3,36.8,26.1,24.4,17.5,23.2,13.7,,13.7,19.4,23.1,30.0,35.2,39.3,24.4
01-20,18.7,23.2,32.9,22.5,25.0,31.8,29.2,29.9,25.6,20.7,21.6,23.1,31.6,27.4,25.9,25.7,14.1,,14.1,19.9,23.0,27.8,31.7,32.9,25.6
01-21,9.4,17.7,35.9,22.5,29.8,27.6,31.8,29.7,18.2,25.7,19.5,11.6,21.2,27.6,26.9,22.7,19.1,,9.4,15.2,19.4,27.6,30.6,35.9,22.7
01-22,21.6,15.3,37.6,21.1,24.1,17.8,36.0,27.1,20.7,30.7,18.1,18.8,13.2,27.6,26.2,20.9,13.7,,13.2,14.6,18.6,26.4,32.8,37.6,21.1
01-23,34.5,14.9,34.4,16.8,24.4,20.3,35.2,18.8,25.3,31.8,21.3,20.9,22.1,26.5,19.5,28.8,17.8,,14.9,17.4,20.1,27.0,34.4,35.2,22.1
01-24,30.0,17.1,33.0,14.6,23.6,20.4,33.5,27.5,30.5,21.1,13.0,25.8,20.8,28.1,16.0,28.8,15.8,,13.0,15.3,19.7,28.2,31.5,33.5,23.6
01-25,28.8,17.4,27.1,20.8,24.9,32.5,32.3,32.5,39.8,15.6,8.9,26.2,21.7,27.5,15.6,19.3,13.8,,8.9,14.9,18.9,27.7,32.5,39.8,24.9
01-26,28.3,18.4,15.7,24.3,25.5,32.2,29.3,31.4,37.5,24.0,7.3,15.0,27.3,32.8,12.3,20.3,16.4,,7.3,14.0,18.0,28.5,32.4,37.5,24.3
01-27,25.7,24.1,12.3,21.7,32.7,17.5,27.6,28.5,32.7,32.4,14.7,21.3,32.3,23.5,13.0,16.7,25.8,,12.3,14.0,20.5,27.8,32.5,32.7,24.1
01-28,21.7,15.8,20.0,24.4,32.4,23.4,11.8,26.2,30.6,34.3,27.4,29.4,24.2,24.4,23.2,22.7,19.7,,11.8,18.2,22.5,26.4,31.3,34.3,24.2
01-29,24.0,12.5,24.4,23.1,31.5,30.6,10.8,33.9,29.0,34.7,31.6,35.1,23.7,21.7,23.0,28.3,20.1,,10.8,17.1,23.0,30.8,34.2,35.1,24.4
01-30,22.6,7.5,30.9,20.5,26.7,29.7,21.2,26.9,29.2,28.0,32.8,39.4,25.8,23.2,18.6,29.1,13.6,,7.5,16.6,22.3,29.1,31.7,39.4,26.7
01-31,15.4,13.4,29.1,22.3,17.6,26.2,23.1,17.4,28.7,15.8,35.3,36.9,28.1,31.3,22.1,29.1,12.3,,12.3,14.6,17.6,28.7,32.9,36.9,23.1
02-01,9.0,17.5,24.9,19.6,-0.0,25.4,25.6,10.2,28.9,11.6,36.8,34.8,27.7,38.3,29.5,11.8,20.6,,-0.0,9.7,16.4,27.9,35.6,38.3,24.9
02-02,13.7,14.8,28.5,21.8,-3.2,21.8,29.0,9.9,34.2,5.3,30.0,34.6,29.6,37.7,35.0,4.6,25.7,,-3.2,5.0,14.6,29.7,34.8,37.7,25.7
02-03,27.9,18.8,30.4,23.5,22.9,18.0,29.6,16.3,35.3,8.6,29.9,33.9,27.6,9.6,28.2,8.9,28.2,,8.6,9.4,18.6,28.5,31.8,35.3,27.6
02-04,32.5,11.7,28.0,24.4,28.2,15.3,28.2,11.6,36.5,15.2,31.0,33.7,25.8,3.4,16.2,19.6,29.2,,3.4,11.6,16.0,28.4,33.0,36.5,25.8
02-05,37.3,13.1,29.7,27.1,25.0,15.8,33.8,12.6,37.0,20.9,31.9,33.0,21.6,12.6,21.8,24.9,25.6,,12.6,12.9,21.5,30.1,35.1,37.3,25.0
02-06,37.6,17.4,28.9,27.1,20.1,15.2,26.0,20.3,39.1,27.2,31.0,23.3,9.0,26.7,26.6,23.4,18.3,,9.0,16.5,20.3,27.1,33.6,39.1,26.0
02-07,34.8,26.9,26.0,24.3,27.2,15.7,21.6,23.1,39.7,30.1,33.5,30.2,5.8,30.3,31.1,29.8,22.2,,5.8,19.3,24.1,30.2,34.0,39.7,27.2
02-08,34.4,22.8,24.5,18.6,13.1,26.8,20.1,30.1,37.1,38.1,37.1,35.9,13.4,31.2,33.2,32.3,24.5,,13.1,16.5,24.1,33.4,37.1,38.1,30.1
02-09,34.0,28.5,18.3,15.1,10.3,26.8,12.9,32.3,37.5,38.5,42.7,36.8,16.1,17.8,30.4,29.5,15.8,,10.3,14.2,17.5,32.7,37.9,42.7,28.5
02-10,34.5,29.4,13.3,20.0,18.9,29.9,11.8,27.9,29.9,37.4,39.7,22.5,17.2,16.1,27.8,34.6,26.0,,11.8,15.0,19.8,29.9,35.7,39.7,27.8
