date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-22,12.3,27.7,16.1,21.7,27.5,9.1,10.0,27.6,25.4,20.3,12.4,,9.1,10.0,12.4,25.4,27.6,27.7,20.3
02-23,14.2,30.9,18.5,17.5,11.6,10.0,10.5,28.2,27.1,14.0,7.8,,7.8,10.0,11.6,18.5,28.2,30.9,14.2
02-24,11.0,32.3,23.4,23.5,7.7,8.8,16.1,17.8,18.3,11.0,15.3,,7.7,8.8,11.0,18.3,23.5,32.3,16.1
02-25,18.3,33.5,27.1,32.2,8.5,12.6,22.1,11.9,13.7,7.1,22.9,,7.1,8.5,12.6,22.9,32.2,33.5,18.3
02-26,10.7,32.7,20.3,32.8,13.8,19.3,26.0,22.8,21.0,8.1,21.4,,8.1,10.7,19.3,22.8,32.7,32.8,21.0
02-27,10.1,29.4,19.0,36.7,18.5,19.4,27.7,27.0,8.7,15.5,20.6,,8.7,10.1,18.5,27.0,29.4,36.7,19.4
02-28,20.1,28.6,21.3,32.8,13.0,18.9,29.2,28.5,10.4,24.8,14.4,,10.4,13.0,18.9,28.5,29.2,32.8,21.3
02-29,,,,33.6,,,,31.1,,,,,10.4,13.0,18.9,28.5,29.2,32.8,21.3
03-01,28.1,28.6,22.1,35.6,14.9,20.4,31.2,27.9,20.9,30.3,17.4,,14.9,17.4,20.9,28.6,31.2,35.6,27.9
03-02,34.5,28.5,25.2,35.9,21.5,25.8,29.8,21.1,24.2,35.4,16.8,,16.8,21.1,24.2,29.8,35.4,35.9,25.8
03-03,32.0,31.3,18.6,37.0,25.4,28.6,28.1,24.8,27.0,35.9,18.3,,18.3,18.6,25.4,31.3,35.9,37.0,28.1
03-04,21.0,27.2,14.4,35.6,30.1,16.3,21.8,29.1,26.8,33.8,18.8,,14.4,16.3,21.0,29.1,33.8,35.6,26.8
03-05,23.1,29.1,21.5,37.0,28.2,14.4,26.2,31.7,28.9,29.0,22.4,,14.4,21.5,23.1,29.0,31.7,37.0,28.2
03-06,29.7,33.1,27.8,32.3,11.9,18.0,30.6,32.5,32.9,22.3,21.4,,11.9,18.0,22.3,32.3,32.9,33.1,29.7
03-07,30.5,25.6,30.6,23.3,25.0,26.8,29.0,34.2,34.9,14.0,19.5,,14.0,19.5,25.0,30.5,34.2,34.9,26.8
03-08,28.2,25.3,30.8,23.2,34.7,33.4,23.4,29.9,37.8,13.1,21.9,,13.1,21.9,23.4,30.8,34.7,37.8,28.2
03-09,25.6,32.9,29.3,28.3,37.3,34.2,20.7,28.5,28.4,18.6,24.5,,18.6,20.7,25.6,29.3,34.2,37.3,28.4
03-10,24.0,35.2,31.8,35.5,38.8,31.7,23.1,30.1,21.2,17.0,31.2,,17.0,21.2,24.0,31.8,35.5,38.8,31.2
03-11,28.2,20.1,34.9,34.1,35.0,32.7,25.9,33.5,17.8,10.4,27.9,,10.4,17.8,25.9,33.5,34.9,35.0,28.2
03-12,32.0,21.2,34.0,33.4,36.9,33.3,29.8,35.2,20.1,18.2,27.3,,18.2,20.1,27.3,33.4,35.2,36.9,32.0
03-13,35.7,26.9,33.4,33.6,37.1,35.8,18.3,29.4,19.0,27.1,27.2,,18.3,19.0,27.1,33.6,35.8,37.1,29.4
03-14,42.1,29.8,35.7,27.9,41.1,33.0,16.8,28.3,25.2,25.5,29.7,,16.8,25.2,27.9,33.0,41.1,42.1,29.7
03-15,41.9,26.5,39.8,21.8,43.1,24.8,18.0,29.9,27.6,28.0,29.6,,18.0,21.8,26.5,29.9,41.9,43.1,28.0
03-16,36.2,34.8,40.7,25.8,41.8,24.5,24.7,30.3,27.7,29.6,18.0,,18.0,24.5,25.8,34.8,40.7,41.8,29.6
03-17,28.6,29.2,41.8,32.4,41.5,25.6,27.2,31.4,28.4,26.6,14.2,,14.2,25.6,27.2,31.4,41.5,41.8,28.6
03-18,27.3,16.2,37.9,29.5,44.4,17.2,28.8,27.8,29.8,24.2,14.4,,14.4,16.2,24.2,29.5,37.9,44.4,27.8
03-19,28.4,22.2,33.0,32.1,45.1,19.1,28.8,26.6,35.4,27.6,20.3,,19.1,20.3,26.6,32.1,35.4,45.1,28.4
03-20,32.4,30.8,35.4,36.3,43.9,27.0,27.0,23.8,31.4,30.4,24.6,,23.8,24.6,27.0,32.4,36.3,43.9,30.8
03-21,25.0,32.1,38.8,41.9,42.3,33.7,28.5,24.3,19.6,25.6,23.1,,19.6,23.1,25.0,33.7,41.9,42.3,28.5
03-22,15.8,27.0,38.1,26.8,37.9,36.1,27.1,29.2,19.9,21.3,24.0,,15.8,19.9,24.0,29.2,37.9,38.1,27.0
03-23,10.6,27.9,33.5,21.2,29.2,30.8,31.2,27.9,21.3,24.9,22.2,,10.6,21.2,22.2,29.2,31.2,33.5,27.9
03-24,14.4,32.6,32.1,27.8,31.9,30.7,29.3,32.5,22.2,33.4,15.6,,14.4,15.6,27.8,32.1,32.6,33.4,30.7
03-25,22.5,35.2,28.1,24.2,32.4,26.9,29.9,32.1,23.0,40.3,8.9,,8.9,22.5,24.2,32.1,35.2,40.3,28.1
