date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
08-20,52.8,54.9,52.8,50.0,50.2,50.6,53.2,54.0,56.2,57.4,46.5,49.8,57.7,,46.5,49.8,50.5,54.3,57.2,57.7,52.8
08-21,56.7,56.4,54.1,48.4,54.3,53.7,53.4,51.7,55.8,57.9,46.9,50.9,60.4,,46.9,48.9,52.7,56.0,57.6,60.4,54.1
08-22,57.6,51.5,52.8,48.3,50.9,53.6,51.8,49.5,55.3,60.4,51.3,52.2,52.6,,48.3,49.7,51.4,53.1,57.1,60.4,52.2
08-23,58.5,54.7,52.9,40.1,53.1,49.8,49.4,49.2,51.3,54.9,52.8,54.6,51.0,,40.1,49.2,50.5,53.7,54.8,58.5,52.8
08-24,58.4,53.2,51.3,45.7,52.6,46.6,50.6,52.1,53.8,55.2,51.4,55.5,50.5,,45.7,47.4,51.0,53.4,55.4,58.4,52.1
08-25,56.0,52.2,54.4,48.1,52.7,45.9,52.1,55.9,58.1,54.6,51.9,56.4,51.4,,45.9,48.7,52.0,55.1,56.3,58.1,52.7
08-26,56.4,55.2,53.2,46.5,52.7,46.9,54.6,56.5,49.5,57.4,52.3,54.0,52.2,,46.5,47.4,52.3,54.8,56.5,57.4,53.2
08-27,57.7,56.4,54.4,44.0,51.3,48.6,54.9,48.8,49.2,58.2,51.1,53.7,53.3,,44.0,48.7,50.4,54.6,57.5,58.2,53.3
08-28,55.4,59.4,55.3,47.5,53.0,50.5,55.6,46.7,54.9,56.2,50.2,51.9,53.1,,46.7,48.1,51.3,55.4,56.1,59.4,53.1
08-29,55.0,59.4,55.4,50.3,57.6,52.2,56.7,51.3,52.1,54.9,51.2,53.1,57.3,,50.3,51.2,52.2,55.9,57.6,59.4,54.9
08-30,56.8,51.6,56.2,53.1,57.1,53.7,52.3,53.5,54.7,52.3,53.5,55.3,55.1,,51.6,52.3,53.3,55.2,56.7,57.1,53.7
08-31,59.4,50.2,56.1,46.3,51.6,55.5,48.7,49.6,55.9,46.5,55.5,56.4,56.6,,46.3,46.9,49.9,56.0,56.6,59.4,55.5
09-01,54.0,50.6,55.3,44.7,53.9,52.3,51.4,47.2,56.3,44.1,52.0,58.5,53.5,,44.1,45.2,51.1,53.9,56.1,58.5,52.3
09-02,48.4,50.1,57.7,51.7,55.0,55.6,55.0,49.4,57.4,49.8,49.8,55.3,51.6,,48.4,49.5,50.0,55.1,57.1,57.7,51.7
09-03,47.8,49.9,55.9,56.2,55.2,53.2,57.1,49.9,55.2,52.8,49.9,57.4,50.7,,47.8,49.9,50.4,55.5,56.9,57.4,53.2
09-04,49.9,50.4,53.5,48.0,52.8,49.0,56.2,50.4,55.4,56.5,46.5,58.9,41.7,,41.7,46.8,49.5,54.2,56.5,58.9,50.4
09-05,51.0,50.4,55.9,49.5,49.3,45.3,54.7,48.2,53.2,58.1,49.9,57.4,45.2,,45.2,45.9,49.4,53.8,57.1,58.1,50.4
09-06,46.4,50.5,55.6,46.9,46.2,48.4,53.4,50.7,50.9,56.2,51.1,58.4,49.2,,46.2,46.5,48.9,52.0,56.1,58.4,50.7
09-07,45.9,47.5,53.7,51.2,47.6,46.8,53.2,48.3,49.9,54.6,52.0,58.6,48.9,,45.9,46.9,48.0,52.5,54.4,58.6,49.9
09-08,45.3,48.7,46.8,52.2,45.2,48.1,54.1,50.4,46.0,23.1,53.3,55.3,49.0,,23.1,45.2,46.4,51.1,53.9,55.3,48.7
09-09,46.3,52.6,48.4,44.1,47.4,44.6,50.3,50.2,44.9,30.4,55.0,47.4,51.7,,30.4,44.2,45.7,50.2,52.4,55.0,47.4
09-10,44.2,54.0,49.4,44.2,49.2,46.4,51.3,53.2,44.3,35.9,54.4,44.7,47.7,,35.9,44.2,44.6,50.2,53.9,54.4,47.7
09-11,46.3,49.4,48.1,43.0,50.5,52.2,52.2,55.3,38.4,42.1,50.4,48.4,46.2,,38.4,42.3,46.2,50.5,52.2,55.3,48.4
09-12,44.2,43.5,45.7,38.8,51.0,52.2,54.2,55.8,40.5,46.6,52.8,50.5,47.5,,38.8,41.1,45.1,51.4,53.9,55.8,47.5
09-13,46.0,45.7,45.2,46.9,50.5,45.0,50.1,54.4,44.1,49.2,50.8,47.2,43.6,,43.6,44.2,45.5,49.5,50.8,54.4,46.9
09-14,45.3,48.8,46.4,49.4,48.2,41.2,48.6,54.9,47.9,50.0,47.8,44.7,42.2,,41.2,42.7,46.0,48.7,49.9,54.9,47.9
09-15,44.9,49.6,45.7,50.9,45.7,37.0,38.5,57.1,52.5,49.5,49.5,45.2,42.9,,37.0,39.4,45.1,49.5,52.1,57.1,45.7
09-16,44.0,48.7,49.6,51.5,42.4,39.1,36.7,58.3,50.7,49.7,50.2,42.7,46.1,,36.7,39.8,43.5,49.9,51.3,58.3,48.7
09-17,39.3,45.2,51.4,50.4,41.4,42.3,42.0,52.2,43.5,50.6,48.8,40.9,45.8,,39.3,41.0,42.2,49.4,51.3,52.2,45.2
09-18,42.8,45.8,46.0,52.9,39.3,48.1,49.5,49.9,46.8,51.9,47.7,47.8,44.2,,39.3,43.1,45.9,48.7,51.5,52.9,47.7
09-19,45.0,46.3,38.4,50.5,40.0,50.0,37.4,46.6,49.9,45.4,45.3,51.6,42.7,,37.4,38.7,44.1,47.9,50.4,51.6,45.4
09-20,43.7,46.5,45.1,49.6,44.2,51.7,43.8,39.5,38.4,43.1,34.7,49.7,46.4,,34.7,38.6,43.5,46.4,49.7,51.7,44.2
09-21,44.3,48.7,50.9,44.7,48.1,50.1,46.8,43.6,36.3,49.0,38.7,47.7,39.8,,36.3,38.9,44.0,48.3,49.9,50.9,46.8
09-22,45.2,49.6,42.7,48.4,50.4,44.6,34.8,47.7,40.9,48.1,46.0,45.7,37.4,,34.8,38.1,43.9,47.9,49.4,50.4,45.7
09-23,46.8,49.4,38.4,50.5,49.5,35.5,33.3,49.6,44.5,49.0,41.1,42.7,37.9,,33.3,36.0,40.0,49.1,49.6,50.5,44.5
09-24,48.6,44.2,45.6,50.1,50.4,33.2,31.9,40.5,43.9,53.1,44.7,42.3,40.9,,31.9,34.7,41.7,46.8,50.3,53.1,44.2
09-25,49.2,40.7,37.2,52.2,51.7,35.9,32.0,36.7,44.8,53.4,47.2,45.5,45.4,,32.0,36.1,39.3,48.0,52.1,53.4,45.4
09-26,46.5,43.4,32.1,52.7,51.3,42.6,30.9,39.6,48.3,52.3,48.4,47.9,45.9,,30.9,33.6,43.1,48.3,52.1,52.7,46.5
09-27,47.4,44.3,27.7,44.2,51.7,45.4,35.5,44.1,47.6,39.1,49.2,47.0,49.6,,27.7,36.2,44.2,47.5,49.6,51.7,45.4
09-28,49.2,45.0,33.0,39.3,52.2,47.4,36.2,48.4,47.5,36.1,46.0,47.6,46.8,,33.0,36.2,42.7,47.6,49.0,52.2,46.8
09-29,47.8,43.1,44.0,37.1,51.1,47.7,38.4,54.4,39.3,44.7,34.1,49.5,48.7,,34.1,37.4,41.6,48.2,50.8,54.4,44.7
09-30,51.0,44.1,46.6,37.5,51.4,44.6,39.3,51.7,33.8,44.8,36.0,41.4,52.0,,33.8,36.3,40.5,48.4,51.6,52.0,44.6
